tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
D,2.54,kyiv,VNV Agency,vnvsolutions@proton.me,vnvsolutions@proton.me,agent_browser_crawl,+380 97 175 0340,https://vnv.agency,"Vulytsya Karla Miklʹosha, 4, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/VNV+Agency/data=!4m7!3m6!1s0x473ae71699afcd0b:0xaaf26fef601afcb0!8m2!3d49.7833433!4d24.017797!16s%2Fg%2F11n4dxhp6s!19sChIJC82vmRbnOkcRsPwaYO9v8qo,,https://www.instagram.com/l.l.vinni/;https://www.instagram.com/vnv_agency/,https://www.linkedin.com/company/80292544;https://www.linkedin.com/company/80292544/,,https://www.tiktok.com/@vnvsolutions,,,,,,,,0,,,,,,,,,ok,,7,5,0,7,https://vnv.agency/,https://www.google.com/maps/place/VNV+Agency/data=!4m7!3m6!1s0x473ae71699afcd0b:0xaaf26fef601afcb0!8m2!3d49.7833433!4d24.017797!16s%2Fg%2F11n4dxhp6s!19sChIJC82vmRbnOkcRsPwaYO9v8qo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,TAK agency,,,,+380 67 461 6688,https://tak.global,"Stryiska St, 48Г, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/TAK+agency/data=!4m7!3m6!1s0x473add3ce2f990cf:0x47fe7a5a2dd1d86f!8m2!3d49.8217162!4d24.0202147!16s%2Fg%2F11p5tmfhk_!19sChIJz5D54jzdOkcRb9jRLVp6_kc,,,,,,,,,,,,,0,,,,,,,,,open_error,,7,5,0,4,https://tak.global/,https://www.google.com/maps/place/TAK+agency/data=!4m7!3m6!1s0x473add3ce2f990cf:0x47fe7a5a2dd1d86f!8m2!3d49.8217162!4d24.0202147!16s%2Fg%2F11p5tmfhk_!19sChIJz5D54jzdOkcRb9jRLVp6_kc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,Marketing Agency FAЙTA,,,,+380 67 340 2800,https://fajta.com.ua,"Miskevycha Square, 8, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Marketing+Agency+FA%D0%99TA/data=!4m7!3m6!1s0x473add6f6e2c0001:0x6804516d2c3228a1!8m2!3d49.8399027!4d24.0298047!16s%2Fg%2F11h461xryr!19sChIJAQAsbm_dOkcRoSgyLG1RBGg,https://www.facebook.com/MarketingAgencyFajta;https://www.facebook.com/golovachko/,https://www.instagram.com/fajta.marketing;https://www.instagram.com/nataliya_golovachko/,,,,,,,,,,,0,,,,,,,,,no_email_found,,7,5,0,7,https://fajta.com.ua/,https://www.google.com/maps/place/Marketing+Agency+FA%D0%99TA/data=!4m7!3m6!1s0x473add6f6e2c0001:0x6804516d2c3228a1!8m2!3d49.8399027!4d24.0298047!16s%2Fg%2F11h461xryr!19sChIJAQAsbm_dOkcRoSgyLG1RBGg?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,23AB Agency,23ab.agency@gmail.com,23ab.agency@gmail.com,agent_browser_crawl,+380 95 822 5041,https://23ab.agency,"Zelena St, 281a, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/23AB+Agency/data=!4m7!3m6!1s0x473ae9da34da1395:0x34088620fc1bccc!8m2!3d49.8000897!4d24.0683437!16s%2Fg%2F11vrn2tdt4!19sChIJlRPaNNrpOkcRzLzBD2KIQAM,https://www.facebook.com/23ab.agency,https://www.instagram.com/23ab.agency/,,,,,,,,,,,0,,,,,,,,,ok,,7,5,0,7,https://23ab.agency/,https://www.google.com/maps/place/23AB+Agency/data=!4m7!3m6!1s0x473ae9da34da1395:0x34088620fc1bccc!8m2!3d49.8000897!4d24.0683437!16s%2Fg%2F11vrn2tdt4!19sChIJlRPaNNrpOkcRzLzBD2KIQAM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.5,kyiv,Playtini,,,,+380 67 912 3333,https://playtini.ua,"Yulii Zdanovska St, 75, Kyiv, Ukraine, 03189",https://www.google.com/maps/place/Playtini/data=!4m7!3m6!1s0x40d4c8e118e95555:0x337478999e6fa157!8m2!3d50.3862292!4d30.4687361!16s%2Fg%2F11hyt1grdq!19sChIJVVXpGOHI1EARV6Fvnpl4dDM,,https://instagram.com/playtini_it?igshid=MzRlODBiNWFlZA==,https://www.linkedin.com/company/playtini,,,,,,,,,,0,,,,,,,,,no_email_found,,2,4.5,0,0,https://playtini.ua/,https://www.google.com/maps/place/Playtini/data=!4m7!3m6!1s0x40d4c8e118e95555:0x337478999e6fa157!8m2!3d50.3862292!4d30.4687361!16s%2Fg%2F11hyt1grdq!19sChIJVVXpGOHI1EARV6Fvnpl4dDM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.5,kyiv,Innovation Development HUB,,,,+380 44 594 7555,,"52B, Dmytrivska St, 52-B, Kyiv, Ukraine, 01054",https://www.google.com/maps/place/Innovation+Development+HUB/data=!4m7!3m6!1s0x40d4c8d909c92b8d:0x63ef3e6d9862da9b!8m2!3d50.4518491!4d30.4902548!16s%2Fg%2F11f3wd550s!19sChIJjSvJCdnI1EARm9pimG0-72M,,,,,,,,,,,,,0,,,,,,,,,,,5,4.8,0,4,,https://www.google.com/maps/place/Innovation+Development+HUB/data=!4m7!3m6!1s0x40d4c8d909c92b8d:0x63ef3e6d9862da9b!8m2!3d50.4518491!4d30.4902548!16s%2Fg%2F11f3wd550s!19sChIJjSvJCdnI1EARm9pimG0-72M?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.5,kyiv,Web and Mobile App Development Company,,,,+1 603-825-1239,,,https://www.google.com/maps/place/Web+and+Mobile+App+Development+Company/data=!4m7!3m6!1s0x28df7ec4bbfb94c1:0xf1126116d5025d4f!8m2!3d46.423669!4d-68.28025!16s%2Fg%2F11sbxtwp0k!19sChIJwZT7u8R-3ygRT10C1RZhEvE,,,,,,,,,,,,,0,,,,,,,,,,,5,4.8,0,5,,https://www.google.com/maps/place/Web+and+Mobile+App+Development+Company/data=!4m7!3m6!1s0x28df7ec4bbfb94c1:0xf1126116d5025d4f!8m2!3d46.423669!4d-68.28025!16s%2Fg%2F11sbxtwp0k!19sChIJwZT7u8R-3ygRT10C1RZhEvE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,2.33,kyiv,molfar.io,smoothie@molfar.io,smoothie@molfar.io,gosom_scraper,,https://www.molfar.io,"Sicheslavska Naberezhna St, Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",https://www.google.com/maps/place/molfar.io/data=!4m7!3m6!1s0x40dbe377ed6e9f91:0x6722514ad96f6ef6!8m2!3d48.465494!4d35.0640963!16s%2Fg%2F11k65y25pk!19sChIJkZ9u7Xfj20AR9m5v2UpRImc,https://www.facebook.com/www.molfar.io,https://www.instagram.com/molfar.io.dev/,https://www.linkedin.com/in/sergey-pirogov/,,,https://www.youtube.com/channel/UCGojcN9MjJHirM_1CgNTZMg,,,,,,,0,,,,,,,,,ok,,6,5,0,5,https://www.molfar.io/,https://www.google.com/maps/place/molfar.io/data=!4m7!3m6!1s0x40dbe377ed6e9f91:0x6722514ad96f6ef6!8m2!3d48.465494!4d35.0640963!16s%2Fg%2F11k65y25pk!19sChIJkZ9u7Xfj20AR9m5v2UpRImc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,2.33,kyiv,ScienceSoft,contact@scnsoft.com,contact@scnsoft.com;gulf@scnsoft.com;ksa@scnsoft.com;eu@scnsoft.com;nordics@scnsoft.com;website-mon@scnsoft.com,gosom_scraper;gosom_scraper;gosom_scraper;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+966 800 880 3035,https://www.scnsoft.com/ar,"POB 12213 Al 8570 Olaya St, Al Olaya, Riyadh 12213, Saudi Arabia",https://www.google.com/maps/place/ScienceSoft/data=!4m7!3m6!1s0x3e2f03712b2ec1f7:0xe48eadcaa2a87654!8m2!3d24.6993882!4d46.6825255!16s%2Fg%2F11vj5g4_wv!19sChIJ98EuK3EDLz4RVHaoosqtjuQ,https://www.facebook.com/sciencesoft.solutions;https://www.facebook.com/sciencesoft.solutions/,,https://www.linkedin.com/company/sciencesoft/;https://www.linkedin.com/in/abdulaziz-alwazzan;https://www.linkedin.com/in/bader-alhamdan-96487895;https://www.linkedin.com/in/felwah-al-zaid-374b72103/;https://www.linkedin.com/in/ibtissam-ouassif;https://www.linkedin.com/in/mohamed-abdeen-08a7074;https://www.linkedin.com/in/shorouq-basnawi;https://www.linkedin.com/shareArticle?mini=true&url=https://www.scnsoft.com/about/careers;https://www.linkedin.com/showcase/sciencesoft-gulf,,,https://www.youtube.com/@sciencesoft-usa-corporation,,,,,,,0,,,,,,,,,ok,,6,5,0,4,,https://www.google.com/maps/place/ScienceSoft/data=!4m7!3m6!1s0x3e2f03712b2ec1f7:0xe48eadcaa2a87654!8m2!3d24.6993882!4d46.6825255!16s%2Fg%2F11vj5g4_wv!19sChIJ98EuK3EDLz4RVHaoosqtjuQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,2.33,kyiv,Web-Happy Studio,happy@web-happy.com,happy@web-happy.com,gosom_scraper,+380 67 377 4200,https://web-happy.com,"Tvers'ka St, 13, Dnipro, Dnipropetrovsk Oblast, Ukraine, 49051",https://www.google.com/maps/place/Web-Happy+Studio/data=!4m7!3m6!1s0x40d95916667f7df5:0xb0d4531c00b9161f!8m2!3d48.5094354!4d35.0788718!16s%2Fg%2F11j8mxskd6!19sChIJ9X1_ZhZZ2UARHxa5ABxT1LA,https://www.facebook.com/webhappystudio,,https://www.linkedin.com/company/webhappystudio,,,,,,,,,,0,,,,,,,,,ok,,6,5,0,3,https://web-happy.com/,https://www.google.com/maps/place/Web-Happy+Studio/data=!4m7!3m6!1s0x40d95916667f7df5:0xb0d4531c00b9161f!8m2!3d48.5094354!4d35.0788718!16s%2Fg%2F11j8mxskd6!19sChIJ9X1_ZhZZ2UARHxa5ABxT1LA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.33,kyiv,Sisi Des&Dev - Дизайн та Розробка,lialiaden3@gmail.com,lialiaden3@gmail.com,agent_browser_crawl,+380 93 850 2775,https://sidev.digital,,https://www.google.com/maps/place/Sisi+Des%26Dev+-+%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%D1%82%D0%B0+%D0%A0%D0%BE%D0%B7%D1%80%D0%BE%D0%B1%D0%BA%D0%B0/data=!4m7!3m6!1s0x68a32134932a350d:0x25af8090fab2669!8m2!3d48.4550227!4d29.3329032!16s%2Fg%2F11w_knt272!19sChIJDTUqkzQho2gRaSarDwn4WgI,https://www.facebook.com/sisidev.digital,https://www.instagram.com/sisidev_digital/,https://www.linkedin.com/company/sisi-dev-digital,,,,,,,,,,0,,,,,,,,,ok,,6,5,0,1,https://sidev.digital/,https://www.google.com/maps/place/Sisi+Des%26Dev+-+%D0%94%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%D1%82%D0%B0+%D0%A0%D0%BE%D0%B7%D1%80%D0%BE%D0%B1%D0%BA%D0%B0/data=!4m7!3m6!1s0x68a32134932a350d:0x25af8090fab2669!8m2!3d48.4550227!4d29.3329032!16s%2Fg%2F11w_knt272!19sChIJDTUqkzQho2gRaSarDwn4WgI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.33,kyiv,Remake.Studio,,,,+380 63 919 9696,,"Maidan Nezalezhnosti, 2, Kyiv, Ukraine, 02000",https://www.google.com/maps/place/Remake.Studio/data=!4m7!3m6!1s0x40d4cf3d1b7503f5:0x5e777ec47c4fd3e6!8m2!3d50.4506226!4d30.5232144!16s%2Fg%2F11jdvl0ffx!19sChIJ9QN1Gz3P1EAR5tNPfMR-d14,,,,,,,,,,,,,0,,,,,,,,,,,6,5,0,6,,https://www.google.com/maps/place/Remake.Studio/data=!4m7!3m6!1s0x40d4cf3d1b7503f5:0x5e777ec47c4fd3e6!8m2!3d50.4506226!4d30.5232144!16s%2Fg%2F11jdvl0ffx!19sChIJ9QN1Gz3P1EAR5tNPfMR-d14?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.33,kyiv,Quadroom Agency,QUADROOM.Agency@gmail.com,QUADROOM.Agency@gmail.com;info@quadroom.agency;quadroom.agency@gmail.com;u003cnoreply@quadroom.agency,gosom_scraper;gosom_scraper;agent_browser_crawl,+380 93 900 6535,https://quadroom.agency,"Nahirna St, 18/16, офіс 286, Kyiv, Ukraine, 01001",https://www.google.com/maps/place/Quadroom+Agency/data=!4m7!3m6!1s0x45fd392035abd7c3:0x178b82ad8978a59d!8m2!3d50.4734499!4d30.4820405!16s%2Fg%2F11vkf5q2c4!19sChIJw9erNSA5_UURnaV4ia2Cixc,https://www.facebook.com/quadroomagency,https://www.instagram.com/quadroom_agency/profilecard/?igsh=am5wZmx3M205eTNj,https://www.linkedin.com/company/quadroom-agency,,,,,,,,,,0,,,,,,,,,ok,,6,5,0,5,https://quadroom.agency/,https://www.google.com/maps/place/Quadroom+Agency/data=!4m7!3m6!1s0x45fd392035abd7c3:0x178b82ad8978a59d!8m2!3d50.4734499!4d30.4820405!16s%2Fg%2F11vkf5q2c4!19sChIJw9erNSA5_UURnaV4ia2Cixc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,1,FALSE,FALSE,
D,2.33,kyiv,Waverley Software Ukraine,contact@waverleysoftware.com,contact@waverleysoftware.com,agent_browser_crawl,+1 650-238-9205,https://waverleysoftware.com,"Brativ Mikhnovs'kykh St, 1, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Waverley+Software+Ukraine/data=!4m7!3m6!1s0x473add80eeefffff:0x914f732a68947962!8m2!3d49.8379233!4d24.0037624!16s%2Fg%2F11dflf0lr7!19sChIJ___v7oDdOkcRYnmUaCpzT5E,https://www.facebook.com/WaverleySoftware,https://www.instagram.com/waverley.software,https://www.linkedin.com/company/waverley-software/,,,https://www.youtube.com/@waverleysoftware915,,,,,,,0,,,,,,,,,ok,,6,5,0,1,https://waverleysoftware.com/,https://www.google.com/maps/place/Waverley+Software+Ukraine/data=!4m7!3m6!1s0x473add80eeefffff:0x914f732a68947962!8m2!3d49.8379233!4d24.0037624!16s%2Fg%2F11dflf0lr7!19sChIJ___v7oDdOkcRYnmUaCpzT5E?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,2.33,kyiv,CIGen,john.smith@gmail.com,john.smith@gmail.com;contact@cigen.me;career@cigen.me,gosom_scraper;gosom_scraper;gosom_scraper,,https://cigen.xyz,"Stryiska St, 356, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/CIGen/data=!4m7!3m6!1s0x473ae7908ff4601d:0xb4cb9c9dc9d03f52!8m2!3d49.7762492!4d24.0131635!16s%2Fg%2F11fml112qq!19sChIJHWD0j5DnOkcRUj_QyZ2cy7Q,https://www.facebook.com/cigen.me,https://www.instagram.com/cigen.life,https://www.linkedin.com/company/cigen/,,,https://www.youtube.com/@cigen_io,,,,,Certified Microsoft,,0,,,,,,,,,ok,,6,5,0,0,https://cigen.xyz/,https://www.google.com/maps/place/CIGen/data=!4m7!3m6!1s0x473ae7908ff4601d:0xb4cb9c9dc9d03f52!8m2!3d49.7762492!4d24.0131635!16s%2Fg%2F11fml112qq!19sChIJHWD0j5DnOkcRUj_QyZ2cy7Q?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,2.33,kyiv,Perfsol,sales@indeema.com,sales@indeema.com;team.recruitment@indeema.com;ask@indeema.com;team.recruitment@indeema.co,gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper,+380 66 138 4001,https://perfsol.tech,"Volodymyra Velykoho St, 4, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Perfsol/data=!4m7!3m6!1s0x473ae7bd4a155555:0x7c5b8adfbac50b4d!8m2!3d49.8088413!4d24.0147379!16s%2Fg%2F11flzh53jv!19sChIJVVUVSr3nOkcRTQvFut-KW3w,https://www.facebook.com/indeema/,https://www.instagram.com/indeema_global/,https://www.linkedin.com/company/indeema-software,,,https://www.youtube.com/channel/UCehsygt-eTU_-1YNKkq4ZGg,,,,,Why Choose;Microchip Design;Avnet IoT;AWS Partner;JOINED AVNET;Next-Gen Solution,,0,,,,,,,,,ok,,6,5,0,5,https://perfsol.tech/,https://www.google.com/maps/place/Perfsol/data=!4m7!3m6!1s0x473ae7bd4a155555:0x7c5b8adfbac50b4d!8m2!3d49.8088413!4d24.0147379!16s%2Fg%2F11flzh53jv!19sChIJVVUVSr3nOkcRTQvFut-KW3w?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.33,kyiv,Viso,sergiy@viso.software,sergiy@viso.software,agent_browser_crawl,+380 68 675 0804,https://www.viso.software,"Stryiska St, 108, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Viso/data=!4m7!3m6!1s0x473ae7000a7077c7:0x93be6afc60c68331!8m2!3d49.8101823!4d24.0163613!16s%2Fg%2F11wnkgtmhx!19sChIJx3dwCgDnOkcRMYPGYPxqvpM,https://www.facebook.com/;https://www.facebook.com/profile.php?id=61571247307738,https://www.instagram.com/;https://www.instagram.com/viso.soft?igsh=YmMzM255Z2w1eTRv,https://www.linkedin.com/;https://www.linkedin.com/company/visionary-s0lutions/,,,https://www.youtube.com/;https://youtube.com/@viso_visionarysolutions?si=IL1_av86tzXYoQU2,,,,,,,0,,,,,,,,,ok,,6,5,0,4,https://www.viso.software/,https://www.google.com/maps/place/Viso/data=!4m7!3m6!1s0x473ae7000a7077c7:0x93be6afc60c68331!8m2!3d49.8101823!4d24.0163613!16s%2Fg%2F11wnkgtmhx!19sChIJx3dwCgDnOkcRMYPGYPxqvpM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.33,kyiv,Stravnyak Digital — маркетингове агентство Львів,contact@stravnyak.com,contact@stravnyak.com;nick.stravnyak@gmail.com,gosom_scraper;agent_browser_crawl,+380 68 502 4952,http://stravnyak.com,"Lypynskoho St, 36, Lviv, Lviv Oblast, Ukraine, 79019",https://www.google.com/maps/place/Stravnyak+Digital+%E2%80%94+%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE+%D0%9B%D1%8C%D0%B2%D1%96%D0%B2/data=!4m7!3m6!1s0x40047c7e935b0071:0xfb184dd18174de64!8m2!3d49.8623415!4d24.0311304!16s%2Fg%2F11q9447sgg!19sChIJcQBbk358BEARZN50gdFNGPs,https://www.facebook.com/nick.stravnyak,https://www.instagram.com/nick.stravnyak/,https://www.linkedin.com/in/myckola/,,,,,,,,,,0,,,,,,,,,ok,,6,5,0,6,http://stravnyak.com/,https://www.google.com/maps/place/Stravnyak+Digital+%E2%80%94+%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE+%D0%9B%D1%8C%D0%B2%D1%96%D0%B2/data=!4m7!3m6!1s0x40047c7e935b0071:0xfb184dd18174de64!8m2!3d49.8623415!4d24.0311304!16s%2Fg%2F11q9447sgg!19sChIJcQBbk358BEARZN50gdFNGPs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.33,kyiv,Розкрутка і просування сайту VTopi,,,,+380 63 607 5910,https://vtopi.lviv.ua,"м, Navrotskoho St, 1, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/%D0%A0%D0%BE%D0%B7%D0%BA%D1%80%D1%83%D1%82%D0%BA%D0%B0+%D1%96+%D0%BF%D1%80%D0%BE%D1%81%D1%83%D0%B2%D0%B0%D0%BD%D0%BD%D1%8F+%D1%81%D0%B0%D0%B9%D1%82%D1%83+VTopi/data=!4m7!3m6!1s0x473ae7fd807d809d:0xe32e0d7a76eb93c8!8m2!3d49.8109327!4d24.0517916!16s%2Fg%2F11hbq9yzzm!19sChIJnYB9gP3nOkcRyJPrdnoNLuM,,,,,,,,,,,,,0,,,,,,,,,no_email_found,,6,5,0,5,https://vtopi.lviv.ua/,https://www.google.com/maps/place/%D0%A0%D0%BE%D0%B7%D0%BA%D1%80%D1%83%D1%82%D0%BA%D0%B0+%D1%96+%D0%BF%D1%80%D0%BE%D1%81%D1%83%D0%B2%D0%B0%D0%BD%D0%BD%D1%8F+%D1%81%D0%B0%D0%B9%D1%82%D1%83+VTopi/data=!4m7!3m6!1s0x473ae7fd807d809d:0xe32e0d7a76eb93c8!8m2!3d49.8109327!4d24.0517916!16s%2Fg%2F11hbq9yzzm!19sChIJnYB9gP3nOkcRyJPrdnoNLuM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.33,kyiv,Heeeper,_@astro.bw49sln3.css,_@astro.bw49sln3.css;_@astro.dslg;_@astro.dt9odxwb.css;ceo@heeeper.com;contact@heeeper.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,,https://www.heeeper.com,,https://www.google.com/maps/place/Heeeper/data=!4m7!3m6!1s0x6af4ea751f9c9fe1:0x6501fcd7898b8b71!8m2!3d14.1576412!4d-106.6918595!16s%2Fg%2F11wbjd3_75!19sChIJ4Z-cH3Xq9GoRcYuLidf8AWU,,,https://www.linkedin.com/company/heeeper,,,,,,,,Why Partner,,0,,,,,,,,,ok,,6,5,0,6,https://www.heeeper.com/,https://www.google.com/maps/place/Heeeper/data=!4m7!3m6!1s0x6af4ea751f9c9fe1:0x6501fcd7898b8b71!8m2!3d14.1576412!4d-106.6918595!16s%2Fg%2F11wbjd3_75!19sChIJ4Z-cH3Xq9GoRcYuLidf8AWU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,2.33,kyiv,Digital-маркетинговое агентство - PODA AGENCY,,,,+380 63 299 5191,https://poda.agency,"Lesi Ukrainky St, 10, Chernihiv, Chernihiv Oblast, Ukraine, 14000",https://www.google.com/maps/place/Digital-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%BE%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE+-+PODA+AGENCY/data=!4m7!3m6!1s0x46d549a2cd194615:0xe552d3940be99d1d!8m2!3d51.4852622!4d31.2882969!16s%2Fg%2F11p3h3j4cz!19sChIJFUYZzaJJ1UYRHZ3pC5TTUuU,,,,,,,,,,,,,0,,,,,,,,,open_error,,6,5,0,5,https://poda.agency/,https://www.google.com/maps/place/Digital-%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%BE%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE+-+PODA+AGENCY/data=!4m7!3m6!1s0x46d549a2cd194615:0xe552d3940be99d1d!8m2!3d51.4852622!4d31.2882969!16s%2Fg%2F11p3h3j4cz!19sChIJFUYZzaJJ1UYRHZ3pC5TTUuU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.23,kyiv,Custom Solutions,,,,+380 50 453 2696,,"Набережна вулиця, 7, Дніпро́, Dnipropetrovsk Oblast, Ukraine, 49000",https://www.google.com/maps/place/Custom+Solutions/data=!4m7!3m6!1s0x40dbe76c77342667:0x5f3ea34a27f52b8a!8m2!3d48.4498238!4d35.0781962!16s%2Fg%2F11qrdmj_jb!19sChIJZyY0d2zn20ARiiv1J0qjPl8,,,,,,,,,,,,,0,,,,,,,,,,,3,4.7,0,1,,https://www.google.com/maps/place/Custom+Solutions/data=!4m7!3m6!1s0x40dbe76c77342667:0x5f3ea34a27f52b8a!8m2!3d48.4498238!4d35.0781962!16s%2Fg%2F11qrdmj_jb!19sChIJZyY0d2zn20ARiiv1J0qjPl8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.21,kyiv,Создание веб сайтов в Днепре,info@abcname.net,info@abcname.net,gosom_scraper,+380 97 756 4075,https://xn----7sbbaqhlkm9ah9aiq.net,,https://www.google.com/maps/place/%D0%A1%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5+%D0%B2%D0%B5%D0%B1+%D1%81%D0%B0%D0%B9%D1%82%D0%BE%D0%B2+%D0%B2+%D0%94%D0%BD%D0%B5%D0%BF%D1%80%D0%B5/data=!4m7!3m6!1s0x40dbe5eb5a6dc269:0x1629e85209a2f226!8m2!3d48.4622985!4d35.0003565!16s%2Fg%2F11h02fndcp!19sChIJacJtWuvl20ARJvKiCVLoKRY,,,,,,,,,,,,,0,,,,,,,,,open_error,,4,4.8,0,4,https://xn----7sbbaqhlkm9ah9aiq.net/,https://www.google.com/maps/place/%D0%A1%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5+%D0%B2%D0%B5%D0%B1+%D1%81%D0%B0%D0%B9%D1%82%D0%BE%D0%B2+%D0%B2+%D0%94%D0%BD%D0%B5%D0%BF%D1%80%D0%B5/data=!4m7!3m6!1s0x40dbe5eb5a6dc269:0x1629e85209a2f226!8m2!3d48.4622985!4d35.0003565!16s%2Fg%2F11h02fndcp!19sChIJacJtWuvl20ARJvKiCVLoKRY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
