tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
C,29.18,4.18,25.0,,phone,0,tampa,True Plumbers & AC,,,,+1 813-435-9031,,https://trueplumbers.com,,https://www.google.com/maps/place/True+Plumbers+%26+AC/data=!4m7!3m6!1s0x88c2b1fc8a82ac7d:0x28da352cc8ba1339!8m2!3d27.6029971!4d-82.0266106!16s%2Fg%2F11h4cqzjnl!19sChIJfayCivyxwogRORO6yCw12ig,,,,,,,,,,,,,,,0,,,,,,,,,,,,,47,5,12,20,https://trueplumbers.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Lutz-FL,https://www.google.com/maps/place/True+Plumbers+%26+AC/data=!4m7!3m6!1s0x88c2b1fc8a82ac7d:0x28da352cc8ba1339!8m2!3d27.6029971!4d-82.0266106!16s%2Fg%2F11h4cqzjnl!19sChIJfayCivyxwogRORO6yCw12ig?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_trueplumbers.com_2x,FALSE,,0,FALSE,FALSE,
C,29.16,4.16,25.0,,phone,0,tampa,A Team Air conditioning & HVAC Repair,,,,+1 813-544-2941,,https://ateamairconditioningrepair.com/plant-city-fl,"3404 Silver Glen Ct, Plant City, FL 33566, United States",https://www.google.com/maps/place/A+Team+Air+conditioning+%26+HVAC+Repair/data=!4m7!3m6!1s0x88c2fbd98ca1a781:0x348f814a9bf4ec01!8m2!3d27.9707996!4d-82.159845!16s%2Fg%2F11vy2_qkqy!19sChIJgaehjNn7wogRAez0m0qBjzQ,,,,,,,,,,,,,,,0,,,,,,,,,,,,,34,4.8,7,15,https://ateamairconditioningrepair.com/plant-city-fl/,https://www.google.com/maps/place/A+Team+Air+conditioning+%26+HVAC+Repair/data=!4m7!3m6!1s0x88c2fbd98ca1a781:0x348f814a9bf4ec01!8m2!3d27.9707996!4d-82.159845!16s%2Fg%2F11vy2_qkqy!19sChIJgaehjNn7wogRAez0m0qBjzQ?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_ateamairconditioningrepair.com_7x,FALSE,,0,FALSE,FALSE,
C,29.16,4.16,25.0,,phone,0,tampa,SERVPRO of NE St. Petersburg,,,,+1 727-522-0000,,https://www.servpro.com/locations/fl/servpro-of-ne-st-petersburg,,https://www.google.com/maps/place/SERVPRO+of+NE+St.+Petersburg/data=!4m7!3m6!1s0x88c2f08e41e8b8c5:0x72b96168a34d722a!8m2!3d27.7827904!4d-82.6560971!16s%2Fg%2F11csqxplsx!19sChIJxbjoQY7wwogRKnJNo2hhuXI,,,,,,,,,,,,,,,0,,,,,,,,,,,,,25,4.7,2,10,https://www.servpro.com/locations/fl/servpro-of-ne-st-petersburg?utm_medium=organic&utm_source=gbp,https://www.google.com/maps/place/SERVPRO+of+NE+St.+Petersburg/data=!4m7!3m6!1s0x88c2f08e41e8b8c5:0x72b96168a34d722a!8m2!3d27.7827904!4d-82.6560971!16s%2Fg%2F11csqxplsx!19sChIJxbjoQY7wwogRKnJNo2hhuXI?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_servpro.com_5x,FALSE,,0,FALSE,FALSE,
C,29.16,4.16,25.0,,phone,0,tampa,First Choice Home Services,,,,+1 727-313-1469,,https://firstchoicehomeservicesfl.com,"7777 131st St N Ste 11, Seminole, FL 33776, United States",https://www.google.com/maps/place/First+Choice+Home+Services/data=!4m7!3m6!1s0x88c2e5b171b28035:0x60c87a4e680eac77!8m2!3d27.8427674!4d-82.8195662!16s%2Fg%2F11v03m3t41!19sChIJNYCycbHlwogRd6wOaE56yGA,,,,,,,,,,,,,,,0,,,,,,,,,,,,,46,5,2,10,https://firstchoicehomeservicesfl.com/,https://www.google.com/maps/place/First+Choice+Home+Services/data=!4m7!3m6!1s0x88c2e5b171b28035:0x60c87a4e680eac77!8m2!3d27.8427674!4d-82.8195662!16s%2Fg%2F11v03m3t41!19sChIJNYCycbHlwogRd6wOaE56yGA?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_3x_in_dataset,FALSE,,0,FALSE,FALSE,
C,29.13,4.13,25.0,,phone,0,tampa,A Team Air conditioning Repair,,,,+1 813-412-8206,,https://ateamairconditioningrepair.com/zephyrhills-fl,"40443 Stewart Rd, Zephyrhills, FL 33540, United States",https://www.google.com/maps/place/A+Team+Air+conditioning+Repair/data=!4m7!3m6!1s0x88c2e55e7ba110d9:0x4fed8d84f70740e7!8m2!3d28.2848975!4d-82.1473963!16s%2Fg%2F11vy2zp0wc!19sChIJ2RChe17lwogR50AH94SN7U8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,45,5,11,19,https://ateamairconditioningrepair.com/zephyrhills-fl/,https://www.google.com/maps/place/A+Team+Air+conditioning+Repair/data=!4m7!3m6!1s0x88c2e55e7ba110d9:0x4fed8d84f70740e7!8m2!3d28.2848975!4d-82.1473963!16s%2Fg%2F11vy2zp0wc!19sChIJ2RChe17lwogR50AH94SN7U8?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_ateamairconditioningrepair.com_7x,FALSE,,0,FALSE,FALSE,
C,29.08,4.08,25.0,,phone,0,tampa,A Team Air conditioning Repair,,,,+1 813-296-6026,,https://ateamairconditioningrepair.com/lithia-fl,"13423 Fishhawk Blvd, Lithia, FL 33547, United States",https://www.google.com/maps/place/A+Team+Air+conditioning+Repair/data=!4m7!3m6!1s0x88c2d3193ff7e3d7:0xe467a96534a22e53!8m2!3d27.8531108!4d-82.2678871!16s%2Fg%2F11vy2w3yf_!19sChIJ1-P3PxnTwogRUy6iNGWpZ-Q,,,,,,,,,,,,,,,0,,,,,,,,,,,,,43,5,19,27,https://ateamairconditioningrepair.com/lithia-fl/,https://www.google.com/maps/place/A+Team+Air+conditioning+Repair/data=!4m7!3m6!1s0x88c2d3193ff7e3d7:0xe467a96534a22e53!8m2!3d27.8531108!4d-82.2678871!16s%2Fg%2F11vy2w3yf_!19sChIJ1-P3PxnTwogRUy6iNGWpZ-Q?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_ateamairconditioningrepair.com_7x,FALSE,,0,FALSE,FALSE,
C,29.08,4.08,25.0,,phone,0,tampa,Polar Bay AC INC,,,,+1 813-310-5790,,https://acpolar.com,"9426 Lazy Ln Unit 101, Tampa, FL 33614, United States",https://www.google.com/maps/place/Polar+Bay+AC+INC/data=!4m7!3m6!1s0x88c2c1a375371e71:0x29d6e88553c65b75!8m2!3d28.0351948!4d-82.5107629!16s%2Fg%2F11w4ktv_mp!19sChIJcR43daPBwogRdVvGU4Xo1ik,,,,,,,,,,,,,,,0,,,,,,,,,,,,,5,4.2,3,5,https://acpolar.com/,https://www.google.com/maps/place/Polar+Bay+AC+INC/data=!4m7!3m6!1s0x88c2c1a375371e71:0x29d6e88553c65b75!8m2!3d28.0351948!4d-82.5107629!16s%2Fg%2F11w4ktv_mp!19sChIJcR43daPBwogRdVvGU4Xo1ik?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_acpolar.com_2x,FALSE,,0,FALSE,FALSE,
C,28.95,3.95,25.0,,phone,0,tampa,Bright Air Duct Cleaning Holiday,,,,+1 727-914-9890,,https://brightairductcleaning.com/air-duct-cleaning-holiday-fl,"2435 US-19 #96B, Holiday, FL 34691, United States",https://www.google.com/maps/place/Bright+Air+Duct+Cleaning+Holiday/data=!4m7!3m6!1s0x88c28d6da8deade3:0xd3c52727023f5409!8m2!3d28.1948788!4d-82.7404879!16s%2Fg%2F11ltdw68jm!19sChIJ463eqG2NwogRCVQ_AicnxdM,,,,,,,,,,,,,,,0,,,,,,,,,,,,,38,5,27,35,https://brightairductcleaning.com/air-duct-cleaning-holiday-fl/,https://www.google.com/maps/place/Bright+Air+Duct+Cleaning+Holiday/data=!4m7!3m6!1s0x88c28d6da8deade3:0xd3c52727023f5409!8m2!3d28.1948788!4d-82.7404879!16s%2Fg%2F11ltdw68jm!19sChIJ463eqG2NwogRCVQ_AicnxdM?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_brightairductcleaning.com_3x,FALSE,,0,FALSE,FALSE,
C,28.89,3.89,25.0,,phone,0,tampa,"Action Air Conditioning, Inc.",,,,+1 813-933-1190,,https://actionairconditioning.com/service-area/lutz-fl-hvac-and-ac-repair,"17501 Cedarwood Loop, Lutz, FL 33558, United States","https://www.google.com/maps/place/Action+Air+Conditioning,+Inc./data=!4m7!3m6!1s0x88c2bfef3837bdb7:0x94e957fb62642cd6!8m2!3d28.1848471!4d-82.5254116!16s%2Fg%2F11p0r0rlfr!19sChIJt703OO-_wogR1ixkYvtX6ZQ",,,,,,,,,,,,,,,0,,,,,,,,,,,,,36,5,24,32,https://actionairconditioning.com/service-area/lutz-fl-hvac-and-ac-repair/?utm_source=google&utm_medium=gmb&utm_campaign=local-listing_lutz,"https://www.google.com/maps/place/Action+Air+Conditioning,+Inc./data=!4m7!3m6!1s0x88c2bfef3837bdb7:0x94e957fb62642cd6!8m2!3d28.1848471!4d-82.5254116!16s%2Fg%2F11p0r0rlfr!19sChIJt703OO-_wogR1ixkYvtX6ZQ?authuser=0&hl=en&rclk=1",,TRUE,shared_hostname_actionairconditioning.com_5x,FALSE,,0,FALSE,FALSE,
C,28.89,3.89,25.0,,phone,0,tampa,Arctic A/C & Heating LLC,,,,+1 727-301-8552,,https://arcticacandheating.com,"3715 Kimberly Oaks Dr, Holiday, FL 34691, United States",https://www.google.com/maps/place/Arctic+A%2FC+%26+Heating+LLC/data=!4m7!3m6!1s0xa7f513f21871a099:0x3ef77714eed19941!8m2!3d28.2129428!4d-82.7477225!16s%2Fg%2F11vbs633rd!19sChIJmaBxGPIT9acRQZnR7hR39z4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,36,5,25,33,https://arcticacandheating.com/,https://www.google.com/maps/place/Arctic+A%2FC+%26+Heating+LLC/data=!4m7!3m6!1s0xa7f513f21871a099:0x3ef77714eed19941!8m2!3d28.2129428!4d-82.7477225!16s%2Fg%2F11vbs633rd!19sChIJmaBxGPIT9acRQZnR7hR39z4?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_arcticacandheating.com_2x,FALSE,,0,FALSE,FALSE,
C,28.89,3.89,25.0,,phone,0,tampa,Bright Air Duct Cleaning Of Wesley Chapel,,,,+1 813-616-5443,,https://www.brightairductcleaningwesley.com,"6013 Wesley Grove Blvd #202, Wesley Chapel, FL 33544, United States",https://www.google.com/maps/place/Bright+Air+Duct+Cleaning+Of+Wesley+Chapel/data=!4m7!3m6!1s0x88c2b16c85242adb:0xff75687a47d40323!8m2!3d28.2439181!4d-82.3509163!16s%2Fg%2F11y5y_1pw_!19sChIJ2yokhWyxwogRIwPUR3podf8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,36,4.9,25,33,https://www.brightairductcleaningwesley.com/,https://www.google.com/maps/place/Bright+Air+Duct+Cleaning+Of+Wesley+Chapel/data=!4m7!3m6!1s0x88c2b16c85242adb:0xff75687a47d40323!8m2!3d28.2439181!4d-82.3509163!16s%2Fg%2F11y5y_1pw_!19sChIJ2yokhWyxwogRIwPUR3podf8?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_4x_in_dataset,FALSE,,0,FALSE,FALSE,
C,28.87,3.87,25.0,,phone,0,tampa,"Modern Air, Inc.",,,,+1 727-505-9516,,,"4621 Grand Blvd, New Port Richey, FL 34652, United States","https://www.google.com/maps/place/Modern+Air,+Inc./data=!4m7!3m6!1s0x88c291acda463a97:0x6857dadc5fdac0a2!8m2!3d28.2264604!4d-82.7237217!16s%2Fg%2F11hy9nynfw!19sChIJlzpG2qyRwogRosDaX9zaV2g",,,,,,,,,,,,,,,0,,,,,,,,,,,,,14,4.6,6,13,,"https://www.google.com/maps/place/Modern+Air,+Inc./data=!4m7!3m6!1s0x88c291acda463a97:0x6857dadc5fdac0a2!8m2!3d28.2264604!4d-82.7237217!16s%2Fg%2F11hy9nynfw!19sChIJlzpG2qyRwogRosDaX9zaV2g?authuser=0&hl=en&rclk=1",,TRUE,brand_repeats_3x_in_dataset,FALSE,,0,FALSE,FALSE,
C,28.86,3.86,25.0,,phone,0,tampa,A Team Air conditioning Repair,,,,+1 813-296-6457,,https://ateamairconditioningrepair.com/sun-city-center-fl,"4874 Sun City Center Blvd, Sun City Center, FL 33573, United States",https://www.google.com/maps/place/A+Team+Air+conditioning+Repair/data=!4m7!3m6!1s0x88c2fd52cfa97aed:0x3109224b5f0d796!8m2!3d27.7134547!4d-82.3363723!16s%2Fg%2F11vy2yvfsn!19sChIJ7Xqpz1L9wogRltfwtSSSEAM,,,,,,,,,,,,,,,0,,,,,,,,,,,,,35,5,8,16,https://ateamairconditioningrepair.com/sun-city-center-fl/,https://www.google.com/maps/place/A+Team+Air+conditioning+Repair/data=!4m7!3m6!1s0x88c2fd52cfa97aed:0x3109224b5f0d796!8m2!3d27.7134547!4d-82.3363723!16s%2Fg%2F11vy2yvfsn!19sChIJ7Xqpz1L9wogRltfwtSSSEAM?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_ateamairconditioningrepair.com_7x,FALSE,,0,FALSE,FALSE,
C,28.86,3.86,25.0,,phone,0,tampa,A Team Air conditioning Repair,,,,+1 813-970-0108,,https://ateamairconditioningrepair.com/indian-rocks-beach-fl,"2300 Co Rd 183, Indian Rocks Beach, FL 33785, United States",https://www.google.com/maps/place/A+Team+Air+conditioning+Repair/data=!4m7!3m6!1s0x88c2f914f6841801:0xbae52f7d9129e1de!8m2!3d27.9053282!4d-82.8473581!16s%2Fg%2F11v_bhw9jl!19sChIJARiE9hT5wogR3uEpkX0v5bo,,,,,,,,,,,,,,,0,,,,,,,,,,,,,35,5,5,13,https://ateamairconditioningrepair.com/indian-rocks-beach-fl/,https://www.google.com/maps/place/A+Team+Air+conditioning+Repair/data=!4m7!3m6!1s0x88c2f914f6841801:0xbae52f7d9129e1de!8m2!3d27.9053282!4d-82.8473581!16s%2Fg%2F11v_bhw9jl!19sChIJARiE9hT5wogR3uEpkX0v5bo?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_ateamairconditioningrepair.com_7x,FALSE,,0,FALSE,FALSE,
C,28.86,3.86,25.0,,phone,0,tampa,Velocity Air Conditioning,,,,+1 813-669-7009,,https://velocityairconditioning.com/service-areas/ac-repair-carrollwood-fl,"11406 N Dale Mabry Hwy Unit 201, Tampa, FL 33618, United States",https://www.google.com/maps/place/Velocity+Air+Conditioning/data=!4m7!3m6!1s0x88c2c1c8b9ae0c57:0x50416396473da50f!8m2!3d28.0521208!4d-82.5047616!16s%2Fg%2F11zbd0r4j2!19sChIJVwyuucjBwogRD6U9R5ZjQVA,,,,,,,,,,,,,,,0,,,,,,,,,,,,,35,5,18,26,https://velocityairconditioning.com/service-areas/ac-repair-carrollwood-fl/,https://www.google.com/maps/place/Velocity+Air+Conditioning/data=!4m7!3m6!1s0x88c2c1c8b9ae0c57:0x50416396473da50f!8m2!3d28.0521208!4d-82.5047616!16s%2Fg%2F11zbd0r4j2!19sChIJVwyuucjBwogRD6U9R5ZjQVA?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_velocityairconditioning.com_4x,FALSE,,0,FALSE,FALSE,
C,28.82,3.82,25.0,,phone,0,tampa,St Pete Air Duct Cleaning Pros,,,,+1 727-308-0145,,,"2429 Central Ave, St. Petersburg, FL 33713, United States",https://www.google.com/maps/place/St+Pete+Air+Duct+Cleaning+Pros/data=!4m7!3m6!1s0x88c2e3c8640a0be1:0x437d306f05dc44f3!8m2!3d27.7712771!4d-82.6663857!16s%2Fg%2F11wxg60cmt!19sChIJ4QsKZMjjwogR80TcBW8wfUM,,,,,,,,,,,,,,,0,,,,,,,,,,,,,25,4.8,17,24,,https://www.google.com/maps/place/St+Pete+Air+Duct+Cleaning+Pros/data=!4m7!3m6!1s0x88c2e3c8640a0be1:0x437d306f05dc44f3!8m2!3d27.7712771!4d-82.6663857!16s%2Fg%2F11wxg60cmt!19sChIJ4QsKZMjjwogR80TcBW8wfUM?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_3x_in_dataset,FALSE,,0,FALSE,FALSE,
C,28.8,3.8,25.0,,phone,0,tampa,A Team Air conditioning Repair of St. Petersburg,,,,+1 813-378-3129,,https://ateamairconditioningrepair.com/petersburg-fl,"4609 4th St N, St. Petersburg, FL 33703, United States",https://www.google.com/maps/place/A+Team+Air+conditioning+Repair+of+St.+Petersburg/data=!4m7!3m6!1s0x88c2e14debf6e31d:0xf4a9ea0dcd9d1e58!8m2!3d27.8143169!4d-82.638366!16s%2Fg%2F11y565r58g!19sChIJHeP2603hwogRWB6dzQ3qqfQ,,,,,,,,,,,,,,,0,,,,,,,,,,,,,33,4.9,6,14,https://ateamairconditioningrepair.com/petersburg-fl/,https://www.google.com/maps/place/A+Team+Air+conditioning+Repair+of+St.+Petersburg/data=!4m7!3m6!1s0x88c2e14debf6e31d:0xf4a9ea0dcd9d1e58!8m2!3d27.8143169!4d-82.638366!16s%2Fg%2F11y565r58g!19sChIJHeP2603hwogRWB6dzQ3qqfQ?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_ateamairconditioningrepair.com_7x,FALSE,,0,FALSE,FALSE,
C,28.8,3.8,25.0,,phone,0,tampa,AirBall air duct & dryer vent cleaning,,,,+1 813-378-3602,,https://dependableairductdryerventcleaning.com/locations/top-rated-air-duct-cleaning-services-sun-city-center-fl,"129 S Pebble Beach Blvd, Sun City Center, FL 33573, United States",https://www.google.com/maps/place/AirBall+air+duct+%26+dryer+vent+cleaning/data=!4m7!3m6!1s0x88c329e56cf8a895:0x9fca9958d196bcc1!8m2!3d27.7107608!4d-82.3526809!16s%2Fg%2F11w3dydt5r!19sChIJlaj4bOUpw4gRwbyW0ViZyp8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,33,4.9,26,33,https://dependableairductdryerventcleaning.com/locations/top-rated-air-duct-cleaning-services-sun-city-center-fl/,https://www.google.com/maps/place/AirBall+air+duct+%26+dryer+vent+cleaning/data=!4m7!3m6!1s0x88c329e56cf8a895:0x9fca9958d196bcc1!8m2!3d27.7107608!4d-82.3526809!16s%2Fg%2F11w3dydt5r!19sChIJlaj4bOUpw4gRwbyW0ViZyp8?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_dependableairductdryerventcleaning.com_3x,FALSE,,0,FALSE,FALSE,
C,28.8,3.8,25.0,,phone,0,tampa,Clearwater Air Duct Cleaning Service,,,,+1 727-477-0794,,,"26750 US Hwy 19 N, Clearwater, FL 33761, United States",https://www.google.com/maps/place/Clearwater+Air+Duct+Cleaning+Service/data=!4m7!3m6!1s0x88c2f32c16573a41:0xf17b1c94e71b6e72!8m2!3d28.0153367!4d-82.7383681!16s%2Fg%2F11wxgy7dfv!19sChIJQTpXFizzwogRcm4b55Qce_E,,,,,,,,,,,,,,,0,,,,,,,,,,,,,33,5,24,32,,https://www.google.com/maps/place/Clearwater+Air+Duct+Cleaning+Service/data=!4m7!3m6!1s0x88c2f32c16573a41:0xf17b1c94e71b6e72!8m2!3d28.0153367!4d-82.7383681!16s%2Fg%2F11wxgy7dfv!19sChIJQTpXFizzwogRcm4b55Qce_E?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_4x_in_dataset,FALSE,,0,FALSE,FALSE,
C,28.78,3.78,25.0,,phone,0,tampa,Air Duct efficiency Corp,,,,+1 727-888-1849,,https://airductefficiencycorp.com,"4251 34th St N, St. Petersburg, FL 33714, United States",https://www.google.com/maps/place/Air+Duct+efficiency+Corp/data=!4m7!3m6!1s0x88c2e39ab5155ba5:0xc6e8e5746b7925a4!8m2!3d27.8104696!4d-82.6784728!16s%2Fg%2F11ygg9qjnp!19sChIJpVsVtZrjwogRpCV5a3Tl6MY,,,,,,,,,,,,,,,0,,,,,,,,,,,,,24,4.8,12,19,https://airductefficiencycorp.com/,https://www.google.com/maps/place/Air+Duct+efficiency+Corp/data=!4m7!3m6!1s0x88c2e39ab5155ba5:0xc6e8e5746b7925a4!8m2!3d27.8104696!4d-82.6784728!16s%2Fg%2F11ygg9qjnp!19sChIJpVsVtZrjwogRpCV5a3Tl6MY?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_4x_in_dataset,FALSE,,0,FALSE,FALSE,
C,28.77,3.77,25.0,,phone,0,tampa,Cool Breeze Heating & Cooling,,,,+1 941-776-0322,,,,https://www.google.com/maps/place/Cool+Breeze+Heating+%26+Cooling/data=!4m4!3m3!1s0x88c324f9855eac4b:0x4d29bb0f168b21d9!16s%2Fg%2F1tf1pmjx!19sChIJS6xehfkkw4gR2SGLFg-7KU0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,32,5,22,30,,https://www.google.com/maps/place/Cool+Breeze+Heating+%26+Cooling/data=!4m4!3m3!1s0x88c324f9855eac4b:0x4d29bb0f168b21d9!16s%2Fg%2F1tf1pmjx!19sChIJS6xehfkkw4gR2SGLFg-7KU0?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_4x_in_dataset,FALSE,,0,FALSE,FALSE,
C,28.77,3.77,25.0,,phone,0,tampa,SERVPRO of New Tampa,,,,+1 813-540-0073,,https://www.servpro.com/locations/fl/servpro-of-new-tampa,"5331 Primrose Lake Cir Ste 129, Tampa, FL 33647, United States",https://www.google.com/maps/place/SERVPRO+of+New+Tampa/data=!4m7!3m6!1s0x423d660381f3f3ed:0x12205e57e02d9415!8m2!3d28.1299063!4d-82.3799558!16s%2Fg%2F11x5fhjnbb!19sChIJ7fPzgQNmPUIRFZQt4FdeIBI,,,,,,,,,,,,,,,0,,,,,,,,,,,,,32,5,24,32,https://www.servpro.com/locations/fl/servpro-of-new-tampa?utm_medium=organic&utm_source=gbp,https://www.google.com/maps/place/SERVPRO+of+New+Tampa/data=!4m7!3m6!1s0x423d660381f3f3ed:0x12205e57e02d9415!8m2!3d28.1299063!4d-82.3799558!16s%2Fg%2F11x5fhjnbb!19sChIJ7fPzgQNmPUIRFZQt4FdeIBI?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_servpro.com_5x,FALSE,,0,FALSE,FALSE,
C,28.72,3.72,25.0,,phone,0,tampa,Legacy Home Resources llc,,,,+1 813-556-2548,,http://legacyhomeresources.com,,https://www.google.com/maps/place/Legacy+Home+Resources+llc/data=!4m7!3m6!1s0x6246921c5e9eaf7:0xda52b770e5592c47!8m2!3d28.1732495!4d-82.4793825!16s%2Fg%2F11mzr2_s30!19sChIJ9-rpxSFpJAYRRyxZ5XC3Uto,,,,,,,,,,,,,,,0,,,,,,,,,,,,,31,5,23,31,http://legacyhomeresources.com/,https://www.google.com/maps/place/Legacy+Home+Resources+llc/data=!4m7!3m6!1s0x6246921c5e9eaf7:0xda52b770e5592c47!8m2!3d28.1732495!4d-82.4793825!16s%2Fg%2F11mzr2_s30!19sChIJ9-rpxSFpJAYRRyxZ5XC3Uto?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_legacyhomeresources.com_2x,FALSE,,0,FALSE,FALSE,
C,28.72,3.72,25.0,,phone,0,tampa,Air Solutions of Tampa Bay,,,,+1 813-967-5537,,https://www.airsolutionsoftampabay.com/utm_source=google&utm_medium=business_p?rofile=,,https://www.google.com/maps/place/Air+Solutions+of+Tampa+Bay/data=!4m7!3m6!1s0x88c2c9b5a8d8018f:0xb829db302e1de6bb!8m2!3d28.112829!4d-82.538186!16s%2Fg%2F11f6kpnx1v!19sChIJjwHYqLXJwogRu-YdLjDbKbg,,,,,,,,,,,,,,,0,,,,,,,,,,,,,31,5,3,11,https://www.airsolutionsoftampabay.com/utm_source=google&utm_medium=business_p?rofile&utm_campaign=website,https://www.google.com/maps/place/Air+Solutions+of+Tampa+Bay/data=!4m7!3m6!1s0x88c2c9b5a8d8018f:0xb829db302e1de6bb!8m2!3d28.112829!4d-82.538186!16s%2Fg%2F11f6kpnx1v!19sChIJjwHYqLXJwogRu-YdLjDbKbg?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_airsolutionsoftampabay.com_3x,FALSE,,0,FALSE,FALSE,
C,28.72,3.72,25.0,,phone,0,tampa,Grease monkey mobile auto repair,,,,+1 813-900-8763,,https://www.facebook.com/greasemedic813?mibextid=eBUYbo,"Balm Riverview Rd, Riverview, FL 33579, United States",https://www.google.com/maps/place/Grease+monkey+mobile+auto+repair/data=!4m7!3m6!1s0x88c2d5dc7576e22f:0x1af5a370ac6631b9!8m2!3d27.7991466!4d-82.2866449!16s%2Fg%2F11rdd82bhw!19sChIJL-J2ddzVwogRuTFmrHCj9Ro,,,,,,,,,,,,,,,0,,,,,,,,,,,,,31,4.9,21,28,,https://www.google.com/maps/place/Grease+monkey+mobile+auto+repair/data=!4m7!3m6!1s0x88c2d5dc7576e22f:0x1af5a370ac6631b9!8m2!3d27.7991466!4d-82.2866449!16s%2Fg%2F11rdd82bhw!19sChIJL-J2ddzVwogRuTFmrHCj9Ro?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_facebook.com_17x,FALSE,,0,FALSE,FALSE,
C,28.72,3.72,25.0,,phone,0,tampa,Vinson Heating and Cooling,,,,+1 813-817-9347,,https://www.vinsonair.com,"1810 W Kennedy Blvd, Tampa, FL 33606, United States",https://www.google.com/maps/place/Vinson+Heating+and+Cooling/data=!4m7!3m6!1s0x88c2c37fb873403f:0xc1b49b0321d1fefb!8m2!3d27.9445437!4d-82.4786514!16s%2Fg%2F11w2fwrvg4!19sChIJP0BzuH_DwogR-_7RIQObtME,,,,,,,,,,,,,,,0,,,,,,,,,,,,,31,4.9,22,30,https://www.vinsonair.com/,https://www.google.com/maps/place/Vinson+Heating+and+Cooling/data=!4m7!3m6!1s0x88c2c37fb873403f:0xc1b49b0321d1fefb!8m2!3d27.9445437!4d-82.4786514!16s%2Fg%2F11w2fwrvg4!19sChIJP0BzuH_DwogR-_7RIQObtME?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_vinsonair.com_2x,FALSE,,0,FALSE,FALSE,
C,28.69,3.69,25.0,,phone,0,tampa,Velocity Air Conditioning,,,,+1 941-957-9794,,https://velocityairconditioning.com/service-areas/sarasota-county,"1625 W University Pkwy, Sarasota, FL 34243, United States",https://www.google.com/maps/place/Velocity+Air+Conditioning/data=!4m7!3m6!1s0x88c33f1340610d03:0xe55513664113ece9!8m2!3d27.389957!4d-82.5376824!16s%2Fg%2F11zfntt8vh!19sChIJAw1hQBM_w4gR6ewTQWYTVeU,,,,,,,,,,,,,,,0,,,,,,,,,,,,,30,4.9,18,26,https://velocityairconditioning.com/service-areas/sarasota-county/,https://www.google.com/maps/place/Velocity+Air+Conditioning/data=!4m7!3m6!1s0x88c33f1340610d03:0xe55513664113ece9!8m2!3d27.389957!4d-82.5376824!16s%2Fg%2F11zfntt8vh!19sChIJAw1hQBM_w4gR6ewTQWYTVeU?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_velocityairconditioning.com_4x,FALSE,,0,FALSE,FALSE,
