tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,phone_reach_score,email_reach_score,email_quality_tier,email_quality_reason,best_reachable_email,ab_arm
C,30.05,5.05,25.0,,phone,0,phoenix,Best Surprise Air Duct Cleaners,,,,+1 623-343-1100,,https://surpriseairduct.com,"13991 W Grand Ave #288, Surprise, AZ 85374, United States",https://www.google.com/maps/place/Best+Surprise+Air+Duct+Cleaners/data=!4m7!3m6!1s0x872b5b62ffba1351:0xd94aaa08a9c4e5c0!8m2!3d33.6485991!4d-112.3637901!16s%2Fg%2F11kprsxh06!19sChIJURO6_2JbK4cRwOXEqQiqStk,,,,,,,,,,,,,,,0,,,,,,,,,,,cloudflare_blocked,,77,4.8,12,20,https://surpriseairduct.com/,https://www.google.com/maps/place/Best+Surprise+Air+Duct+Cleaners/data=!4m7!3m6!1s0x872b5b62ffba1351:0xd94aaa08a9c4e5c0!8m2!3d33.6485991!4d-112.3637901!16s%2Fg%2F11kprsxh06!19sChIJURO6_2JbK4cRwOXEqQiqStk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.04,5.04,25.0,,phone,0,phoenix,"Creative Electrical & Plumbing – Licensed Electrician in Gilbert, AZ",creativehomedesigns21@gmail.com,creativehomedesigns21@gmail.com,agent_browser_crawl,+1 602-882-4373,,https://www.creativeelectricalandplumbing.com,,"https://www.google.com/maps/place/Creative+Electrical+%26+Plumbing+%E2%80%93+Licensed+Electrician+in+Gilbert,+AZ/data=!4m7!3m6!1s0x4475ffed26e1f865:0x6aee2ef8fce504fa!8m2!3d33.3156585!4d-111.7404175!16s%2Fg%2F11vr73g1w7!19sChIJZfjhJu3_dUQR-gTl_Pgu7mo",https://www.facebook.com/wix,,,,,https://www.youtube.com/user/Wix,,,,,,,,,0,,,,,,,,,,,ok,,104,5,2,10,https://www.creativeelectricalandplumbing.com/,"https://www.google.com/maps/place/Creative+Electrical+%26+Plumbing+%E2%80%93+Licensed+Electrician+in+Gilbert,+AZ/data=!4m7!3m6!1s0x4475ffed26e1f865:0x6aee2ef8fce504fa!8m2!3d33.3156585!4d-111.7404175!16s%2Fg%2F11vr73g1w7!19sChIJZfjhJu3_dUQR-gTl_Pgu7mo?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.04,5.04,25.0,,phone,0,phoenix,Otter Air Heating and Cooling,otterairllc@gmail.com,otterairllc@gmail.com,agent_browser_crawl,+1 480-769-0337,,http://otterairaz.com,,https://www.google.com/maps/place/Otter+Air+Heating+and+Cooling/data=!4m7!3m6!1s0x843e14f6bce5d239:0x3c5a662584d7f5d!8m2!3d33.626419!4d-112.0211118!16s%2Fg%2F11tcrg78x7!19sChIJOdLlvPYUPoQRXX9NWGKmxQM,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,104,4.9,22,30,http://otterairaz.com/,https://www.google.com/maps/place/Otter+Air+Heating+and+Cooling/data=!4m7!3m6!1s0x843e14f6bce5d239:0x3c5a662584d7f5d!8m2!3d33.626419!4d-112.0211118!16s%2Fg%2F11tcrg78x7!19sChIJOdLlvPYUPoQRXX9NWGKmxQM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.03,5.03,25.0,,phone,0,phoenix,Higley Family Auto Care,higleyfamilyauto@gmail.com,higleyfamilyauto@gmail.com,agent_browser_crawl,+1 480-988-5600,,http://higleyfamilyautocare.com,"2450 S Higley Rd, Gilbert, AZ 85295, United States",https://www.google.com/maps/place/Higley+Family+Auto+Care/data=!4m7!3m6!1s0x872badc4879a37d1:0xf8dbc6fd1812a15!8m2!3d33.3062445!4d-111.7218042!16s%2Fg%2F11kqhmg_s6!19sChIJ0Teah8StK4cRFSqB0W-8jQ8,https://www.facebook.com/profile.php?id=100094083983780#,https://www.instagram.com/higleyfamilyauto/,,https://www.yelp.com/biz/higley-family-auto-care-gilbert?osq=Auto+Repair&override_cta=Get+pricing,,https://www.youtube.com/channel/UCPRZ3sN1XLvh1d2XZ7nTSAA,,,,,,,,,0,,,,,,,,,,,ok,,103,5,2,10,http://higleyfamilyautocare.com/,https://www.google.com/maps/place/Higley+Family+Auto+Care/data=!4m7!3m6!1s0x872badc4879a37d1:0xf8dbc6fd1812a15!8m2!3d33.3062445!4d-111.7218042!16s%2Fg%2F11kqhmg_s6!19sChIJ0Teah8StK4cRFSqB0W-8jQ8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.03,5.03,25.0,,phone,0,phoenix,Reliable Comfort LLC,,,,+1 602-733-9743,,http://reliablecomfort-hvac.com,,https://www.google.com/maps/place/Reliable+Comfort+LLC/data=!4m7!3m6!1s0x20026eda0f239bd5:0x29e69241652f5f63!8m2!3d33.485838!4d-112.219944!16s%2Fg%2F11rq47ydsm!19sChIJ1ZsjD9puAiARY18vZUGS5ik,,https://www.instagram.com/reliablecomfort62,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,103,4.9,72,80,http://reliablecomfort-hvac.com/,https://www.google.com/maps/place/Reliable+Comfort+LLC/data=!4m7!3m6!1s0x20026eda0f239bd5:0x29e69241652f5f63!8m2!3d33.485838!4d-112.219944!16s%2Fg%2F11rq47ydsm!19sChIJ1ZsjD9puAiARY18vZUGS5ik?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.03,5.03,25.0,,phone,0,phoenix,Knights of the Attic,sales@knightsoftheattic.com,sales@knightsoftheattic.com,agent_browser_crawl,+1 602-675-6827,,https://knightsoftheattic.com,"2610 E Mohawk Ln Ste 112, Phoenix, AZ 85050, United States",https://www.google.com/maps/place/Knights+of+the+Attic/data=!4m7!3m6!1s0x872b713372416e33:0xbec1581ad2c7b1d8!8m2!3d33.673733!4d-112.0261438!16s%2Fg%2F11xfq_v095!19sChIJM25BcjNxK4cR2LHH0hpYwb4,https://www.facebook.com/KnightsOfTheAttic,https://www.instagram.com/knights_of_the_attic/,https://www.linkedin.com/company/knights-of-the-attic/,,,https://www.youtube.com/@KnightsoftheAttic,,,,,,,,,0,,,,,,,,,,,ok,,103,4.9,2,10,https://knightsoftheattic.com/,https://www.google.com/maps/place/Knights+of+the+Attic/data=!4m7!3m6!1s0x872b713372416e33:0xbec1581ad2c7b1d8!8m2!3d33.673733!4d-112.0261438!16s%2Fg%2F11xfq_v095!19sChIJM25BcjNxK4cR2LHH0hpYwb4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.03,5.03,25.0,,phone,0,phoenix,Acclaim Car & Truck Repair,acclaimcarandtruck@gmail.com,acclaimcarandtruck@gmail.com,agent_browser_crawl,+1 480-429-1765,,https://www.acclaimcarandtruckrepair.com,"7145 E Earll Dr, Scottsdale, AZ 85251, United States",https://www.google.com/maps/place/Acclaim+Car+%26+Truck+Repair/data=!4m7!3m6!1s0x872b0bc291fbd3a1:0x3e4c5d348d563619!8m2!3d33.4837318!4d-111.9269811!16s%2Fg%2F1tngqrmn!19sChIJodP7kcILK4cRGTZWjTRdTD4,https://www.facebook.com/acclaimcarandtruckrepair/,https://www.instagram.com/acclaimcarandtruck/,,https://www.yelp.com/biz/acclaim-car-and-truck-repair-scottsdale-2,,https://www.youtube.com/@AcclaimCarandTruck/,,,,,,,,,0,,,,,,,,,,,ok,,41,4.6,2,10,https://www.acclaimcarandtruckrepair.com/,https://www.google.com/maps/place/Acclaim+Car+%26+Truck+Repair/data=!4m7!3m6!1s0x872b0bc291fbd3a1:0x3e4c5d348d563619!8m2!3d33.4837318!4d-111.9269811!16s%2Fg%2F1tngqrmn!19sChIJodP7kcILK4cRGTZWjTRdTD4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.03,5.03,25.0,,phone,0,phoenix,Galvez Air Conditioning & Refrigeration Inc,service@galvezairconditioning.com,service@galvezairconditioning.com,agent_browser_crawl,+1 480-528-2331,,https://galvezairconditioning.com,,https://www.google.com/maps/place/Galvez+Air+Conditioning+%26+Refrigeration+Inc/data=!4m7!3m6!1s0x872a4c02d53eaaab:0xe429a39fa0e5a046!8m2!3d33.3156585!4d-111.722361!16s%2Fg%2F11smxt3pf9!19sChIJq6o-1QJMKocRRqDloJ-jKeQ,https://www.facebook.com/GalvezAirCondition/,https://www.instagram.com/galvez_ac_refrigeration/,,,,https://www.youtube.com/channel/UC4DVdLTH-8S-ZWtOrwxtILg,,,,,,,,,0,,,,,,,,,,,ok,,75,4.8,2,10,https://galvezairconditioning.com/,https://www.google.com/maps/place/Galvez+Air+Conditioning+%26+Refrigeration+Inc/data=!4m7!3m6!1s0x872a4c02d53eaaab:0xe429a39fa0e5a046!8m2!3d33.3156585!4d-111.722361!16s%2Fg%2F11smxt3pf9!19sChIJq6o-1QJMKocRRqDloJ-jKeQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.03,5.03,25.0,,phone,0,phoenix,System4 of Phoenix,,,,+1 602-314-6800,,https://system4phoenix.com,"9280 E Raintree Dr #101, Scottsdale, AZ 85260, United States",https://www.google.com/maps/place/System4+of+Phoenix/data=!4m7!3m6!1s0x872b73a1618903a3:0x8552af6c8acee1c2!8m2!3d33.6198873!4d-111.8818794!16s%2Fg%2F1tj_5q62!19sChIJowOJYaFzK4cRwuHOimyvUoU,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,30,4.5,12,20,https://system4phoenix.com/,https://www.google.com/maps/place/System4+of+Phoenix/data=!4m7!3m6!1s0x872b73a1618903a3:0x8552af6c8acee1c2!8m2!3d33.6198873!4d-111.8818794!16s%2Fg%2F1tj_5q62!19sChIJowOJYaFzK4cRwuHOimyvUoU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.01,5.01,25.0,,phone,0,phoenix,MAINTENANCE MOBILE LLC,,,,+1 480-849-0351,,,"875 Estrella Pkwy, Goodyear, AZ 85338, United States",https://www.google.com/maps/place/MAINTENANCE+MOBILE+LLC/data=!4m7!3m6!1s0x872b3f89938852bf:0xf3fd65e6e3fc8039!8m2!3d33.4384834!4d-112.3914362!16s%2Fg%2F11rtz3blgp!19sChIJv1KIk4k_K4cROYD84-Zl_fM,,,,,,,,,,,,,,,0,,,,,,,,,,,,,16,4.3,9,16,,https://www.google.com/maps/place/MAINTENANCE+MOBILE+LLC/data=!4m7!3m6!1s0x872b3f89938852bf:0xf3fd65e6e3fc8039!8m2!3d33.4384834!4d-112.3914362!16s%2Fg%2F11rtz3blgp!19sChIJv1KIk4k_K4cROYD84-Zl_fM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.0,5.0,25.0,,phone,0,phoenix,Pinon Air Heating and Cooling,pinon.air.llc@gmail.com,pinon.air.llc@gmail.com,agent_browser_crawl,+1 623-288-5654,,https://www.pinonaircooling.com,"5968 W Osborn Rd, Phoenix, AZ 85033, United States",https://www.google.com/maps/place/Pinon+Air+Heating+and+Cooling/data=!4m7!3m6!1s0x872b15b0228cb9e3:0x4d2a865828f1d632!8m2!3d33.4879606!4d-112.1894465!16s%2Fg%2F11nmzl143p!19sChIJ47mMIrAVK4cRMtbxKFiGKk0,https://www.facebook.com/p/PINON-AIR-Heating-and-Cooling-100068168252689/,https://www.instagram.com/pinon_air_heating_and_cooling/,,https://www.yelp.com/biz/pinon-air-heating-and-cooling-phoenix,,,,,,,,,,,0,,,,,,,,,,,ok,,100,5,3,11,https://www.pinonaircooling.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Pinon+Air+Heating+and+Cooling/data=!4m7!3m6!1s0x872b15b0228cb9e3:0x4d2a865828f1d632!8m2!3d33.4879606!4d-112.1894465!16s%2Fg%2F11nmzl143p!19sChIJ47mMIrAVK4cRMtbxKFiGKk0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.0,5.0,25.0,,phone,0,phoenix,Kirk's Automotive,,,,+1 623-386-4250,,,"105 N 2nd St, Buckeye, AZ 85326, United States",https://www.google.com/maps/place/Kirk%27s+Automotive/data=!4m7!3m6!1s0x872b34ec76be882f:0x1366906a2d32bf45!8m2!3d33.3712203!4d-112.5897089!16s%2Fg%2F1tf58c13!19sChIJL4i-duw0K4cRRb8yLWqQZhM,,,,,,,,,,,,,,,0,,,,,,,,,,,,,54,4.7,31,39,,https://www.google.com/maps/place/Kirk%27s+Automotive/data=!4m7!3m6!1s0x872b34ec76be882f:0x1366906a2d32bf45!8m2!3d33.3712203!4d-112.5897089!16s%2Fg%2F1tf58c13!19sChIJL4i-duw0K4cRRb8yLWqQZhM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.0,5.0,25.0,,phone,0,phoenix,Desert Jade Air Conditioning and Heating LLC,desertjadeac@gmail.com,desertjadeac@gmail.com,agent_browser_crawl,+1 623-326-1740,,https://desertjadeac.com,,https://www.google.com/maps/place/Desert+Jade+Air+Conditioning+and+Heating+LLC/data=!4m7!3m6!1s0xa9e6f93ae3f8a42b:0x9dca4743a83753d7!8m2!3d33.6043256!4d-112.124793!16s%2Fg%2F11wtpz559g!19sChIJK6T44zr55qkR11M3qENHyp0,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,100,5,72,80,https://desertjadeac.com/,https://www.google.com/maps/place/Desert+Jade+Air+Conditioning+and+Heating+LLC/data=!4m7!3m6!1s0xa9e6f93ae3f8a42b:0x9dca4743a83753d7!8m2!3d33.6043256!4d-112.124793!16s%2Fg%2F11wtpz559g!19sChIJK6T44zr55qkR11M3qENHyp0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,30.0,5.0,25.0,,phone,0,phoenix,Franks Honest Auto,,,,+1 623-773-2886,,,"9192 W Cactus Rd, Peoria, AZ 85381, United States",https://www.google.com/maps/place/Franks+Honest+Auto/data=!4m7!3m6!1s0x872b4216ae5644dd:0x1508d6f70822e7a1!8m2!3d33.5962245!4d-112.2574306!16s%2Fg%2F1w0h7zw_!19sChIJ3URWrhZCK4cRoeciCPfWCBU,,,,,,,,,,,,,,,0,,,,,,,,,,,,,100,4.9,66,74,,https://www.google.com/maps/place/Franks+Honest+Auto/data=!4m7!3m6!1s0x872b4216ae5644dd:0x1508d6f70822e7a1!8m2!3d33.5962245!4d-112.2574306!16s%2Fg%2F1w0h7zw_!19sChIJ3URWrhZCK4cRoeciCPfWCBU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.99,4.99,25.0,,phone,0,phoenix,Antrim Air,agilmore@antrimair.com,agilmore@antrimair.com;info@megavoxx.com,agent_browser_crawl;agent_browser_crawl,+1 480-664-6575,,https://www.antrimair.com,"3100 W Ray Rd #201, Chandler, AZ 85226, United States",https://www.google.com/maps/place/Antrim+Air/data=!4m7!3m6!1s0x872b00a0fd8ab635:0x4ee46af985dec34b!8m2!3d33.320906!4d-111.89554!16s%2Fg%2F1hc25br9q!19sChIJNbaK_aAAK4cRS8Pehflq5E4,https://www.facebook.com/AntrimAir/,,,https://www.yelp.com/biz/antrim-air-chandler,,https://www.youtube.com/channel/UC2llqsyjm21acgWiriwzsBg,,,,,,,,,0,,,,,,,,,,,ok,,99,4.9,13,21,https://www.antrimair.com/,https://www.google.com/maps/place/Antrim+Air/data=!4m7!3m6!1s0x872b00a0fd8ab635:0x4ee46af985dec34b!8m2!3d33.320906!4d-111.89554!16s%2Fg%2F1hc25br9q!19sChIJNbaK_aAAK4cRS8Pehflq5E4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.99,4.99,25.0,,phone,0,phoenix,King Mechanical LLC,info@freehtml5.co,info@freehtml5.co,agent_browser_crawl,+1 623-247-5464,,http://www.azairking.com,"2331 W Royal Palm Rd Ste G, Phoenix, AZ 85021, United States",https://www.google.com/maps/place/King+Mechanical+LLC/data=!4m7!3m6!1s0x872b13700679f0ed:0xae1db6b1ae4a55f5!8m2!3d33.5556821!4d-112.1101926!16s%2Fg%2F11dymd1fhv!19sChIJ7fB5BnATK4cR9VVKrrG2Ha4,https://www.facebook.com/kingmechanicalaz/?ref=br_rs,https://www.instagram.com/kingmechanicalaz/?hl=en,,,,,,,,,,,,,0,,,,,,,,,,,ok,,73,4.8,2,10,http://www.azairking.com/,https://www.google.com/maps/place/King+Mechanical+LLC/data=!4m7!3m6!1s0x872b13700679f0ed:0xae1db6b1ae4a55f5!8m2!3d33.5556821!4d-112.1101926!16s%2Fg%2F11dymd1fhv!19sChIJ7fB5BnATK4cR9VVKrrG2Ha4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.97,4.97,25.0,,phone,0,phoenix,Opulent Air Conditioning,,,,+1 480-828-3320,,,,https://www.google.com/maps/place/Opulent+Air+Conditioning/data=!4m4!3m3!1s0x872a4b622d3c12e3:0x86e26a9b3c98ea44!16s%2Fg%2F11cnc5pjd_!19sChIJ4xI8LWJLKocRROqYPJtq4oY,,,,,,,,,,,,,,,0,,,,,,,,,,,,,39,4.6,3,11,,https://www.google.com/maps/place/Opulent+Air+Conditioning/data=!4m4!3m3!1s0x872a4b622d3c12e3:0x86e26a9b3c98ea44!16s%2Fg%2F11cnc5pjd_!19sChIJ4xI8LWJLKocRROqYPJtq4oY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.97,4.97,25.0,,phone,0,phoenix,United Refrigeration Inc,,,,+1 623-474-2500,,http://www.uri.com,"407 S 107th Ave Bldg. A, #18&20, Tolleson, AZ 85353, United States",https://www.google.com/maps/place/United+Refrigeration+Inc/data=!4m7!3m6!1s0x872b3f002421c41b:0xcf6003c8163e0d00!8m2!3d33.446075!4d-112.289311!16s%2Fg%2F126076tz1!19sChIJG8QhJAA_K4cRAA0-FsgDYM8,,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,21,4.4,7,13,http://www.uri.com/,https://www.google.com/maps/place/United+Refrigeration+Inc/data=!4m7!3m6!1s0x872b3f002421c41b:0xcf6003c8163e0d00!8m2!3d33.446075!4d-112.289311!16s%2Fg%2F126076tz1!19sChIJG8QhJAA_K4cRAA0-FsgDYM8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.97,4.97,25.0,,phone,0,phoenix,Air Flow Air Conditioning & Refrigeration,admin@airflowaz.com,admin@airflowaz.com;aron@airflowaz.com,agent_browser_crawl;agent_browser_crawl,+1 602-245-3000,,http://airflowaz.com,"26007 N 101st Ave, Peoria, AZ 85383, United States",https://www.google.com/maps/place/Air+Flow+Air+Conditioning+%26+Refrigeration/data=!4m7!3m6!1s0x872b5de280fb40df:0xcb1fa5763e9f4860!8m2!3d33.7197379!4d-112.2762225!16s%2Fg%2F11n85bk7sn!19sChIJ30D7gOJdK4cRYEifPnalH8s,https://www.facebook.com/share/1AqEdojK74/?mibextid=wwXIfr,https://www.instagram.com/airflow_az,,,https://www.tiktok.com/@airflowaz,,,,,,,,,,0,,,,,,,,,,,ok,,98,5,2,10,http://airflowaz.com/,https://www.google.com/maps/place/Air+Flow+Air+Conditioning+%26+Refrigeration/data=!4m7!3m6!1s0x872b5de280fb40df:0xcb1fa5763e9f4860!8m2!3d33.7197379!4d-112.2762225!16s%2Fg%2F11n85bk7sn!19sChIJ30D7gOJdK4cRYEifPnalH8s?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.97,4.97,25.0,,phone,0,phoenix,Overson AC & Heating,info@hancockhvacaz.com,info@hancockhvacaz.com,agent_browser_crawl,+1 480-466-0964,,https://oversonac.com,,https://www.google.com/maps/place/Overson+AC+%26+Heating/data=!4m7!3m6!1s0x872ba962efd801b1:0xe63002e14de90f7a!8m2!3d33.4363185!4d-111.843209!16s%2Fg%2F11sd910f84!19sChIJsQHY72KpK4cReg_pTeECMOY,https://www.facebook.com/people/Hancock-HVAC-LLC/61588211681807/,https://www.instagram.com/hancockhvac/,,,,,,,,,,,,,0,,,,,,,,,,,ok,,97,5,52,60,https://oversonac.com/,https://www.google.com/maps/place/Overson+AC+%26+Heating/data=!4m7!3m6!1s0x872ba962efd801b1:0xe63002e14de90f7a!8m2!3d33.4363185!4d-111.843209!16s%2Fg%2F11sd910f84!19sChIJsQHY72KpK4cReg_pTeECMOY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.97,4.97,25.0,,phone,0,phoenix,Teflon Heating and Cooling,admin@teflonheatingandcooling.com,admin@teflonheatingandcooling.com,agent_browser_crawl,+1 602-618-1025,,http://www.teflonheatingandcooling.com,"2550 W Union Hills Dr Ste 350-6572, Phoenix, AZ 85027, United States",https://www.google.com/maps/place/Teflon+Heating+and+Cooling/data=!4m7!3m6!1s0x6ea4946e9e484b0f:0xc55a4d217bf0c730!8m2!3d33.6553358!4d-112.1131211!16s%2Fg%2F11t892ynvz!19sChIJD0tInm6UpG4RMMfweyFNWsU,https://www.facebook.com/profile.php?id=100084531050823&mibextid=LQQJ4d,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,97,4.9,63,71,http://www.teflonheatingandcooling.com/,https://www.google.com/maps/place/Teflon+Heating+and+Cooling/data=!4m7!3m6!1s0x6ea4946e9e484b0f:0xc55a4d217bf0c730!8m2!3d33.6553358!4d-112.1131211!16s%2Fg%2F11t892ynvz!19sChIJD0tInm6UpG4RMMfweyFNWsU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.96,4.96,25.0,,phone,0,phoenix,Rascon Air Solutions LLC,rasconair@gmail.com,rasconair@gmail.com,agent_browser_crawl,+1 623-414-8980,,https://dot.cards/rasconair?a=user%2Farepnyfyrworuueyf3ll5f4n4%2Fc%2Fb,,https://www.google.com/maps/place/Rascon+Air+Solutions+LLC/data=!4m7!3m6!1s0x4d2b80e36dc30345:0x1401da9d4ee5917e!8m2!3d33.485838!4d-112.038283!16s%2Fg%2F11sq5j9zjj!19sChIJRQPDbeOAK00RfpHlTp3aARQ,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,96,5,2,10,,https://www.google.com/maps/place/Rascon+Air+Solutions+LLC/data=!4m7!3m6!1s0x4d2b80e36dc30345:0x1401da9d4ee5917e!8m2!3d33.485838!4d-112.038283!16s%2Fg%2F11sq5j9zjj!19sChIJRQPDbeOAK00RfpHlTp3aARQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.96,4.96,25.0,,phone,0,phoenix,Peterson Air Care & Home Services,,,,+1 480-584-3226,,https://petersonac.com/air-conditioning,"2010 E University Dr #26, Tempe, AZ 85288, United States",https://www.google.com/maps/place/Peterson+Air+Care+%26+Home+Services/data=!4m7!3m6!1s0x872b08f893e102e5:0x4af903c7ef7a2ec7!8m2!3d33.4227084!4d-111.8999894!16s%2Fg%2F12hkjr332!19sChIJ5QLhk_gIK4cRxy5678cD-Uo,https://www.facebook.com/petersonair/,https://www.instagram.com/petersonaircare/,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,96,4.9,2,10,https://petersonac.com/air-conditioning/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/place/Peterson+Air+Care+%26+Home+Services/data=!4m7!3m6!1s0x872b08f893e102e5:0x4af903c7ef7a2ec7!8m2!3d33.4227084!4d-111.8999894!16s%2Fg%2F12hkjr332!19sChIJ5QLhk_gIK4cRxy5678cD-Uo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.96,4.96,25.0,,phone,0,phoenix,Active Shield Insulation,activeshieldinsulation@gmail.com,activeshieldinsulation@gmail.com;randy@activeshieldinsulation.com;randyjd@live.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 602-460-5661,,https://www.activeshieldinsulation.com,,https://www.google.com/maps/place/Active+Shield+Insulation/data=!4m7!3m6!1s0x238c2794b758c337:0xa1ee6c817854bf09!8m2!3d33.2766146!4d-112.18749!16s%2Fg%2F11rws7yv00!19sChIJN8NYt5QnjCMRCb9UeIFs7qE,https://www.facebook.com/activeshieldinsulation,https://www.instagram.com/activeshieldinsulation;https://www.instagram.com/activeshieldinsulation/,,https://www.yelp.com/biz/active-shield-insulation-surprise-2,,,,,,,,,,,0,,,,,,,,,,,ok,,96,5,12,20,https://www.activeshieldinsulation.com/,https://www.google.com/maps/place/Active+Shield+Insulation/data=!4m7!3m6!1s0x238c2794b758c337:0xa1ee6c817854bf09!8m2!3d33.2766146!4d-112.18749!16s%2Fg%2F11rws7yv00!19sChIJN8NYt5QnjCMRCb9UeIFs7qE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
C,29.96,4.96,25.0,,phone,0,phoenix,"Firebird Roofing & Gutters : Roof Repair, Roof Replacement and Gutter Installation",,,,+1 480-808-3408,,https://arizonanewroof.com,"3411 N Val Vista Dr #1125, Mesa, AZ 85213, United States","https://www.google.com/maps/place/Firebird+Roofing+%26+Gutters+:+Roof+Repair,+Roof+Replacement+and+Gutter+Installation/data=!4m7!3m6!1s0x872ba753f3314def:0x17550acb39e5e168!8m2!3d33.478129!4d-111.751172!16s%2Fg%2F11sbmvpwtv!19sChIJ700x81OnK4cRaOHlOcsKVRc",,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,96,4.9,3,10,https://arizonanewroof.com/,"https://www.google.com/maps/place/Firebird+Roofing+%26+Gutters+:+Roof+Repair,+Roof+Replacement+and+Gutter+Installation/data=!4m7!3m6!1s0x872ba753f3314def:0x17550acb39e5e168!8m2!3d33.478129!4d-111.751172!16s%2Fg%2F11sbmvpwtv!19sChIJ700x81OnK4cRaOHlOcsKVRc?authuser=0&hl=en&rclk=1",,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,
