tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,phone_normalized,website,address,google_maps_link,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,all_pain_categories,all_recommended_services,crawl_status,research_note
D,10.79,phoenix,Tempe Smile Design,,,,+1 480-829-8200,,https://www.tempesmiledesign.com/,"1712 E Guadalupe Rd Suite 109, Tempe, AZ 85283, United States",https://www.google.com/maps/place/Tempe+Smile+Design/data=!4m7!3m6!1s0x872b0649045eabe1:0x1c748e9738fcb86b!8m2!3d33.3644303!4d-111.9129724!16s%2Fg%2F119x26r2m!19sChIJ4ateBEkGK4cRa7j8OJeOdBw?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,"Worst customer service, extremely rude, my wife had a horrible experience and they would not give her the physical copies of the xrays she brought in. They said they would only email her copies. I was scheduled to go in and they canceled my appointment because she left a bad review on yelp without s",,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,396,4.9,7,395,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),open_error,
D,10.77,austin,Clearview Dental,,,,+1 512-651-3036,,https://hellocvdental.com/?utm_source=gmb&utm_medium=organic,"3200 Greenlawn Blvd #180, Round Rock, TX 78664, United States",https://www.google.com/maps/place/Clearview+Dental/data=!4m7!3m6!1s0x8644ce2eadfa92b5:0x56d692720023e14c!8m2!3d30.4808917!4d-97.6612751!16s%2Fg%2F11dzt08rjf!19sChIJtZL6rS7ORIYRTOEjAHKS1lY?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,I don’t recommend Dr Yoon  rude and not a professional I’ve been here 2 times,,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,388,4.9,5,388,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),no_email_found,
D,10.72,austin,Airport Dental Care,info@airport-dental.com,info@airport-dental.com,google_maps,+1 512-291-6684,,https://www.airport-dental.com/,"3851 Airport Blvd STE#105, Austin, TX 78722, United States",https://www.google.com/maps/place/Airport+Dental+Care/data=!4m7!3m6!1s0x8644b5fad3f4e6cd:0x668c54f862d65b5c!8m2!3d30.2895878!4d-97.7067973!16s%2Fg%2F1tltms12!19sChIJzeb00_q1RIYRXFvWYvhUjGY?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,"The recession is that work in the front is very wicked and rude. I make an appointment three different times .when I got there ,she have excuses to send me away. I see if I don’t matter she’s telling me to go to a different location.Never get to see the doctor.. she’s not fitted to be a receptionist",,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,373,4.9,5,370,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),,
D,10.7,phoenix,Chandler Family Dental Care,,fancybox_sprite@2x.png;fancybox_loading@2x.gif;email@email.com,google_maps,+1 480-413-1100,,http://chandlerfamilydentalcare.com/,"NW Corner of Ray and McClintock, 4080 W Ray Rd # 21, Chandler, AZ 85226, United States",https://www.google.com/maps/place/Chandler+Family+Dental+Care/data=!4m7!3m6!1s0x872b06ddc8ff6147:0x2cdccb4fdee73497!8m2!3d33.3223517!4d-111.9119691!16s%2Fg%2F1tgn55wd!19sChIJR2H_yN0GK4cRlzTn3k_L3Cw?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,Recently came to this location for the first time. The staff were very friendly but I have a concern with the sanitation. I know children are on vacation but one of the staffers had their young child running around in the back just touching everything in the areas where  the patients have dental wor,,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,369,4.9,8,367,FALSE,,FALSE,,3,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),,
D,10.68,austin,Grand Oaks Dentistry,contact@grandoaksdentistry.com,contact@grandoaksdentistry.com;info@grandoaksdentistry.com,agent_browser_crawl,+1 512-291-1666,,https://www.grandoaksdentistry.com/,"8700 Menchaca Rd STE 102, Austin, TX 78748, United States",https://www.google.com/maps/place/Grand+Oaks+Dentistry/data=!4m7!3m6!1s0x865b4c920640c8d7:0x81fb6550a28a3130!8m2!3d30.1851122!4d-97.8172144!16s%2Fg%2F11bbt9xbwz!19sChIJ18hABpJMW4YRMDGKolBl-4E?authuser=0&hl=en&rclk=1,,,,,Dimple Sharma;Micaela Uriegas;Abrahem Amara;Mahmoud barzegari;Elizabeth Moreno;Cesar Zambrano;Gayle Prejean;Cynthia Corbitt;William Zweifel;Matthew Van Buren,staff_rude_front_desk,1,"I strongly advise against getting your wisdom teeth removed at this office. They bring in a surgeon only once a month, and the entire process feels like an assembly line for extractions rather than personalized patient care.

My consultation was the same day as my surgery, and the surgeon failed to",,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,267,4.8,14,267,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/grandoaksdentistry,,https://www.linkedin.com/company/grand-oaks-dentistry/,,,,staff_rude_front_desk,AI Receptionist (consistent tone),ok,
D,10.64,austin,Sunset Hills Dentistry,,,,+1 512-441-7777,,http://castordds.com/,"1221 W Ben White Blvd #207a, Austin, TX 78704, United States",https://www.google.com/maps/place/Sunset+Hills+Dentistry/data=!4m7!3m6!1s0x8644b4b6182e493d:0xf98b4b844cba469e!8m2!3d30.2269885!4d-97.7789516!16s%2Fg%2F1tj2nvwz!19sChIJPUkuGLa0RIYRnka6TIRLi_k?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,I’ve hesitated writing my review because I’ve been a patient for many years and was always happy with the service. But recently the office has changed and so has the staff. First my girl Nicole isn’t there to clean my teeth anymore. Now it’s only Sally and she always tells me I need sealants and a d,,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,352,4.9,4,347,FALSE,,TRUE,haiifamajicshop.com,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),cloudflare_blocked,
D,10.62,phoenix,"East Valley Dental Associates, LLC",,,,+1 480-651-8292,,https://eastvalleydental.com/,"1851 E Baseline Rd # 103, Gilbert, AZ 85233, United States","https://www.google.com/maps/place/East+Valley+Dental+Associates,+LLC/data=!4m7!3m6!1s0x872ba980d97428e3:0xa4e4c4c3dd08124f!8m2!3d33.3785799!4d-111.7912901!16s%2Fg%2F11h19hjn_b!19sChIJ4yh02YCpK4cRTxII3cPE5KQ?authuser=0&hl=en&rclk=1",,,,,,staff_rude_front_desk,1,"Yikes! No Thank you!
Update Aug 2024

Not so friendly and far from professional. After mistakes were made in front office and repeated rude and nasty attitude. Being left with no crown replacement for weeks, while office mgr was manipulating owner as to her less than acceptable demeanor.
Had to chan",,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,347,4.9,3,347,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/DrKennethSchaeferDDS/,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),no_email_found,
D,10.53,austin,Whitestone Family Dentistry,,,,+1 512-772-4594,,http://www.whitestonefamilydentistry.com/,"908 W Whitestone Blvd #400, Cedar Park, TX 78613, United States",https://www.google.com/maps/place/Whitestone+Family+Dentistry/data=!4m7!3m6!1s0x865b2da7dd547df1:0x4597ad073613bb56!8m2!3d30.5169985!4d-97.840052!16s%2Fg%2F11m7qg8lsk!19sChIJ8X1U3actW4YRVrsTNgetl0U?authuser=0&hl=en&rclk=1,,,,,Andrew Jung;Megha Bassi;Chris Mun,staff_rude_front_desk,1,"I visited Whitestone Family Dentistry today as a new patient, and my experience was quite disappointing. I had high hopes for my visit based on previous Google Reviews, but left feeling unsatisfied and concerned about their approach to patient care.

Upon my arrival, I underwent a series of x-rays,",,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,323,4.9,7,322,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/whitestonefamilydentistry,https://www.instagram.com/smilewhitestone/?hl=en,,https://www.yelp.com/biz/whitestone-family-dentistry-cedar-park,https://www.tiktok.com/@SMILEWHITESTONE,https://www.youtube.com/@whitestonefamilydentistr-ty7bo/about,staff_rude_front_desk,AI Receptionist (consistent tone),no_email_found,
D,10.45,austin,Martin Dental Group,roundrock@martin.dental,roundrock@martin.dental;northwesthills@martin.dental,,+1 512-244-2796,,http://martindentaltx.com/,"16 Chisholm Trail Rd, Round Rock, TX 78681, United States",https://www.google.com/maps/place/Martin+Dental+Group/data=!4m7!3m6!1s0x8644d16e8a1787ed:0x345f38febe5cec6c!8m2!3d30.5166293!4d-97.6906571!16s%2Fg%2F11kpdzv2fc!19sChIJ7YcXim7RRIYRbOxcvv44XzQ?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,Martin Dental Group charged me a $40 fee for fluoride treatment under the pretense that my insurance would not pay this service. Yet when I received the insurance billing invoice Martin Dental had filed another $40 fee. A call to their accounting office resulted in zero results. Double billing is un,,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,305,5.0,1,305,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),,
D,10.45,tampa,Brandon Dental Care,,,,+1 813-685-0809,,http://brandondentalcare.com/,"413 W Robertson St, Brandon, FL 33511, United States",https://www.google.com/maps/place/Brandon+Dental+Care/data=!4m7!3m6!1s0x88c2cdce2ffad6cb:0x4fb511593947f22d!8m2!3d27.9354171!4d-82.2902679!16s%2Fg%2F1wbg05x6!19sChIJy9b6L87NwogRLfJHOVkRtU8?authuser=0&hl=en&rclk=1,,,,,,,0,,,,,,,3049,5.0,23,1000,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,,,,
D,10.42,phoenix,Family Dental Phoenix,staff@familydentalaz.com,staff@familydentalaz.com,agent_browser_crawl,+1 602-864-1119,,https://www.familydentalphx.com/,"2401 W Glendale Ave Ste 102, Phoenix, AZ 85021, United States",https://www.google.com/maps/place/Family+Dental+Phoenix/data=!4m7!3m6!1s0x872b6d22737bdfb5:0xd15e2c64666db8dc!8m2!3d33.5380767!4d-112.1106992!16s%2Fg%2F11fr626_zh!19sChIJtd97cyJtK4cR3LhtZmQsXtE?authuser=0&hl=en&rclk=1,,,,,Meet Dr;Meet Stephen,staff_rude_front_desk,1,"Everyone was so freakin  nice!!!    Clean office. Definitely recommend.

Edit Dec 14 2002.

New owners
Still a nice office but the prices have increased.  $300 for a cleaning...  or as the very rude lady Vicki calls it ""periodontal maintenance"".  She just wants to sell you the $299 a year plan. Mean",,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,297,4.9,7,297,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/FamilyDentalPhx/,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),ok,
D,10.26,phoenix,A&N Dental,info@aandndental.net,info@aandndental.net,google_maps,+1 480-921-3811,,http://aandndentalcenter.com/,"2626 S Rural Rd, Tempe, AZ 85282, United States",https://www.google.com/maps/place/A%26N+Dental/data=!4m7!3m6!1s0x872b08d547d7a439:0x1281d7b8f99cf280!8m2!3d33.400431!4d-111.926635!16s%2Fg%2F1tghq14s!19sChIJOaTXR9UIK4cRgPKc-bjXgRI?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,I called in asking for a cleaning and because of jaw pain. I was only written in for the jaw pain and they said they couldn't do the cleaning untill a month later! It wouldn't have been an issue if they had told me prior to me visiting instead of me finding out after they took me in. I was so disapp,,3,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,263,4.9,7,263,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),,
D,10.14,tampa,West Tampa Dental,,,,+1 813-877-6574,,https://www.westtampadental.com/,"4700 N Habana Ave STE 304, Tampa, FL 33614, United States",https://www.google.com/maps/place/West+Tampa+Dental/data=!4m7!3m6!1s0x88c2c3eee349a4ad:0xe7c99b8fb558d6d3!8m2!3d27.9857665!4d-82.4890192!16s%2Fg%2F1tx47v7n!19sChIJraRJ4-7DwogR09ZYtY-byec?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,Poor customer service and unprofessional. I hope   at some point understand what it is to offer a good and helpful service mean.,,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,240,4.9,5,240,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),no_email_found,
D,10.01,austin,"Westlake Hills Dentistry - Vincent Ho, DDS",amanda@westlakesmiles.com,amanda@westlakesmiles.com;info@westlakesmiles.com,agent_browser_crawl,+1 512-327-8645,,https://westlakesmiles.com/,"515 S Capital of Texas Hwy #220, West Lake Hills, TX 78746, United States","https://www.google.com/maps/place/Westlake+Hills+Dentistry+-+Vincent+Ho,+DDS/data=!4m7!3m6!1s0x865b357f6f28443f:0x9f9ce7a287adcb7e!8m2!3d30.2969627!4d-97.8268508!16s%2Fg%2F1td2mxhq!19sChIJP0Qob381W4YRfsuth6LnnJ8?authuser=0&hl=en&rclk=1",,,,,Wendy Hygienist,staff_rude_front_desk,1,This dentist is a hack! He decided I had eight cavities which many other dentist would have said it was just staining. I’ve been going to the dentist as consistently my whole life. He then drilled in between my molars and I now have consistent pain. I’ve gone back multiple times to get it fixed— no,,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,217,4.9,6,217,FALSE,,FALSE,,0,FALSE,FALSE,,https://www.facebook.com/WestlakeHillsDentistry/,,,,,https://www.youtube.com/channel/UCEtiqTD0IvyhZX18k5MX9ZA,staff_rude_front_desk,AI Receptionist (consistent tone),ok,
D,9.91,austin,Maple Dental,,,,+1 737-275-5666,,https://mapledentaltx.com/,"275 SE Inner Loop Suite 105, Georgetown, TX 78626, United States",https://www.google.com/maps/place/Maple+Dental/data=!4m7!3m6!1s0x8644d7b0a6142c17:0xb4100a1bbfa718e9!8m2!3d30.607577!4d-97.680566!16s%2Fg%2F11t3h0y03b!19sChIJFywUprDXRIYR6RinvxsKELQ?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,"Unprofessional and could not even schedule a simple
Appointment.",,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,201,5.0,1,200,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),,
D,9.82,tampa,Impressive Smiles Tampa - Carrollwood,info@impressivesmilestampa.com,email@address.com;info@impressivesmilestampa.com;info@primaveradentalgroup.com,agent_browser_crawl,+1 813-962-8888,,http://www.impressivesmilestampa.com/,"14017 N Dale Mabry Hwy, Tampa, FL 33618, United States",https://www.google.com/maps/place/Impressive+Smiles+Tampa+-+Carrollwood/data=!4m7!3m6!1s0x88c2c0923d0f3cb7:0x5859515f7835b609!8m2!3d28.0764414!4d-82.5062874!16s%2Fg%2F1vyn4myt!19sChIJtzwPPZLAwogRCbY1eF9RWVg?authuser=0&hl=en&rclk=1,,,,,Moetaz Homsi;Al Jassani,staff_rude_front_desk,1,This office is like the mob a bunch of scam art's trust me save yourself from the  headache I never got some work done because of old  lady at the front desk is a lier super misleading.  Overpriced. Dr perez  hands super shaking real bad whenever working in my mouth. super rude to his assistant. Equ,,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,188,4.9,4,188,FALSE,,FALSE,,1,FALSE,FALSE,,https://www.facebook.com/125356080874856,https://www.instagram.com/impressivesmilestampa,,,,https://www.youtube.com/channel/UCnf6WLMxmzzgSFatnMPHXBw,staff_rude_front_desk,AI Receptionist (consistent tone),ok,
D,9.72,phoenix,Life Smiles Dental Care,info@lifesmilesdentalcare.com,info@lifesmilesdentalcare.com,,+1 602-786-5484,,https://www.lifesmilesdentalcare.com/,"4611 E Shea Blvd STE 250, Phoenix, AZ 85028, United States",https://www.google.com/maps/place/Life+Smiles+Dental+Care/data=!4m7!3m6!1s0x872b730c1d9137c9:0xf991306ef37ef501!8m2!3d33.5822716!4d-111.9820583!16s%2Fg%2F1thsrvq_!19sChIJyTeRHQxzK4cRAfV-824wkfk?authuser=0&hl=en&rclk=1,,,,,,,0,,,,,,,1744,5.0,7,1000,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,,,,
D,9.56,tampa,South Tampa Dental Studio,info@bauerdentistry.com,info@bauerdentistry.com,google_maps,+1 813-356-0555,,https://southtampadentalstudio.com/,"4306 W Kensington Ave, Tampa, FL 33629, United States",https://www.google.com/maps/place/South+Tampa+Dental+Studio/data=!4m7!3m6!1s0x88c2c32a957daaab:0xcf0f2e8694ff90af!8m2!3d27.9105697!4d-82.5173748!16s%2Fg%2F11cr_4gx77!19sChIJq6p9lSrDwogRr5D_lIYuD88?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,"No harassments here. Just the truth. Spoke to Jen by phone. South Tampa Dental Studio made several simple mistakes with my care. A simple, I am sorry,  is all I wanted. Yes,  I corresponded with  STDS  by email-answering  their emails to me. Jen did not feel personally safe speaking with me by phone",,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,154,4.9,4,154,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),,
D,9.54,tampa,OneSource Dental of South Tampa,,,,+1 813-773-3145,,https://www.onesourcedentalsouthtampa.com/,"3617 W Swann Ave, Tampa, FL 33609, United States",https://www.google.com/maps/place/OneSource+Dental+of+South+Tampa/data=!4m7!3m6!1s0x88c2c3114ce0b975:0xcc27b19b004adee9!8m2!3d27.9378185!4d-82.5031721!16s%2Fg%2F1tkjl_0q!19sChIJdbngTBHDwogR6d5KAJuxJ8w?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,Worst customer service. I unfortunately had to cancel two appointments on short notice due to the fact that I suffer from a severe medical condition which can flare up at any time. When I flare I cannot sit for more than 10 minutes sometimes without having to get up. So I felt I was left with no oth,,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,151,5.0,1,150,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),,
D,9.51,austin,East Austin Oral Surgery,,,,+1 512-649-1180,,http://www.eastaustinoralsurgery.com/,"2832 E Martin Luther King Jr Blvd Suite 102, Austin, TX 78702, United States",https://www.google.com/maps/place/East+Austin+Oral+Surgery/data=!4m7!3m6!1s0x865b4bac2ba7c4bb:0x6c65f4320364f685!8m2!3d30.2825276!4d-97.7097568!16s%2Fg%2F11gjwxc1x0!19sChIJu8SnK6xLW4YRhfZkAzL0ZWw?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,1,"The front desk lady is rude , I called the front desk and that lady sounds rude and not respectful, she should not working at the front desk if she doesn’t know how to talk politely to the customer. Bad services lady!!!! You should work at the kitchen not at the Front desk!!!!!!",,1,,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,109,4.8,7,109,FALSE,,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk,AI Receptionist (consistent tone),cloudflare_blocked,
