tier,reachability_representative,metro,title,best_email,all_emails,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,pocs,primary_contact,primary_contact_channel
B,Daniel Timins,new york,Timins Law Group,client@timinslaw.com,client@timinslaw.com,+1 212-683-3560,http://www.timinslaw.com,"477 Madison Ave #240, New York, NY 10022, United States",https://www.google.com/maps/place/Timins+Law+Group/data=!4m7!3m6!1s0x89c259ac21735707:0xb320af4befb87ad2!8m2!3d40.7586068!4d-73.9745807!16s%2Fg%2F11bc7rtjm9!19sChIJB1dzIaxZwokR0nq470uvILM,https://www.facebook.com/timinslawgroup/,,https://www.linkedin.com/in/danieltimins,,,https://www.youtube.com/channel/UCC03pJl2VEfejxkbGQwV1PQ/featured;https://www.youtube.com/channel/UCC03pJl2VEfejxkbGQwV1PQ/featuredy,Daniel Timins,"Founding Partner / Attorney (Esq., CFP)",https://www.linkedin.com/in/danieltimins,Daniel Timins;Judith Volkmann;Brian J. Zimmet,Daniel Timins,https://www.linkedin.com/in/danieltimins
B,Paul Roitshtein,new york,"Law Office of Paul Roitshtein, Esq.",paul@roitshtein.com,paul@roitshtein.com,+1 646-389-1512,https://www.roitshtein.com,"31-08 Broadway #204, Astoria, NY 11106, United States","https://www.google.com/maps/place/Law+Office+of+Paul+Roitshtein,+Esq./data=!4m7!3m6!1s0x89c25f374d27c693:0x309e1d2bf618bb03!8m2!3d40.761727!4d-73.925136!16s%2Fg%2F11f01vkt6q!19sChIJk8YnTTdfwokRA7sY9isdnjA",https://www.facebook.com/PRNYLaw/,https://www.instagram.com/prnylaw/,https://www.linkedin.com/in/prnylaw/,,,,Paul Roitshtein,Founder / Owner (Attorney),,Paul Roitshtein,Paul Roitshtein,paul@roitshtein.com
B,Mary Katherine Brown,new york,Law Office Of Mary Katherine Brown,mkb@mkblawgroup.com,mkb@mkblawgroup.com,+1 718-878-6886,https://brooklynfamilydivorce.lawyer,"147 Prince St, Brooklyn, NY 11201, United States",https://www.google.com/maps/place/Law+Office+Of+Mary+Katherine+Brown/data=!4m7!3m6!1s0x89c25bb4d1082839:0xf4f8b702f6484f22!8m2!3d40.692777!4d-73.9823271!16s%2Fg%2F1pv6z023h!19sChIJOSgI0bRbwokRIk9I9gK3-PQ,https://facebook.com/;https://www.facebook.com/NYfamilydivorcelawyer,,https://www.linkedin.com/,,,,Mary Katherine Brown,Owner / Principal Attorney,https://www.linkedin.com/in/mary-katherine-brown-a3b8081a,Mary Katherine Brown,Mary Katherine Brown,https://www.linkedin.com/in/mary-katherine-brown-a3b8081a
B,Juan P. Luciano,new york,Juan Luciano Divorce Lawyer - Manhattan,juan@divorcelawfirmnyc.com,juan@divorcelawfirmnyc.com,+1 212-537-5859,https://divorcelawfirmnyc.com,"347 5th Ave Ste 1003, New York, NY 10016, United States",https://www.google.com/maps/place/Juan+Luciano+Divorce+Lawyer+-+Manhattan/data=!4m7!3m6!1s0x89c259a9b53eaaab:0x37cd1e8511fc43d8!8m2!3d40.7480107!4d-73.9845338!16s%2Fg%2F11ghr0lf1v!19sChIJq6o-talZwokR2EP8EYUezTc,https://www.facebook.com/juanlucianodivorcelawyer,,https://www.linkedin.com/in/juan-luciano-08986191/,,,https://www.youtube.com/@juanlucianodivorcelawyer5490,Juan P. Luciano,Founder / Lead Attorney,https://www.linkedin.com/in/juan-luciano-08986191/,Juan P. Luciano;John Teufel,Juan P. Luciano,https://www.linkedin.com/in/juan-luciano-08986191/
B,Danielle Terese Montalto-Bly,new york,DMB Matrimonial & Family Law,danielle@montaltobly.com,danielle@montaltobly.com,+1 718-689-2900,http://lovelawny.com,"118-35 Queens Blvd #400, Forest Hills, NY 11375, United States",https://www.google.com/maps/place/DMB+Matrimonial+%26+Family+Law/data=!4m7!3m6!1s0x89c25f67e08b301b:0xa0d175f0c969ea7e!8m2!3d40.7148274!4d-73.831194!16s%2Fg%2F11j2w6qm7v!19sChIJGzCL4GdfwokRfuppyfB10aA,https://www.facebook.com/montaltoblyfamilylaw/,https://www.instagram.com/lovelawny/,https://www.linkedin.com/in/danielle-montalto-bly-esq-05817526,,,,Danielle Terese Montalto-Bly,Founder / Owner,https://www.linkedin.com/in/danielle-montalto-bly-esq-05817526,Danielle Terese Montalto-Bly;Right Divorce;Get Free,Danielle Terese Montalto-Bly,https://www.linkedin.com/in/danielle-montalto-bly-esq-05817526
B,James H. Thomson,new york,"Thomson Law, PLLC",jt@nynj.law,jt@nynj.law,+1 718-345-0100,http://nynj.law,"682 Forest Ave, Staten Island, NY 10310, United States","https://www.google.com/maps/place/Thomson+Law,+PLLC/data=!4m7!3m6!1s0x89c24dfdce38da79:0x841c6e049b9193e0!8m2!3d40.6292904!4d-74.1117688!16s%2Fg%2F11r111tg9c!19sChIJedo4zv1NwokR4JORmwRuHIQ",https://www.facebook.com/Thomson-Law-PLLC-11164024119348;https://www.facebook.com/Thomson-Law-PLLC-111640241193486/,https://www.instagram.com/nynj.law/,https://www.linkedin.com/in/jamesthomsonesq/,,,,James H. Thomson,Attorney / Founder,https://www.linkedin.com/in/jamesthomsonesq/,James H. Thomson;Karalyn P. Buono;Rachael Fundaro,James H. Thomson,https://www.linkedin.com/in/jamesthomsonesq/
B,Stefan Resnick,new york,Zeus Estate Planning PLLC,sr@zeusestateplanning.com,sr@zeusestateplanning.com,+1 917-515-1825,https://zeusestateplanning.com,"1002 Dean St, Brooklyn, NY 11238, United States",https://www.google.com/maps/place/Zeus+Estate+Planning+PLLC/data=!4m7!3m6!1s0x89c25b2c6e818ebf:0x278c38796722fac1!8m2!3d40.6777024!4d-73.9573889!16s%2Fg%2F11w80x0kyr!19sChIJv46BbixbwokRwfoiZ3k4jCc,https://www.facebook.com/profile.php?id=61564937633135,https://www.instagram.com/zeus_estate_planning/,https://www.linkedin.com/company/zeus-estate-planning?trk=profile-position,,https://www.tiktok.com/@zeusestateplanning?_t=ZP-90HDiJJ4f1D&_r=1,https://m.youtube.com/channel/UC125p5KJmq2ECYGo8-NRc8A,Stefan Resnick,Managing Partner / Founder,https://www.linkedin.com/in/stefanresnick/,Stefan Resnick,Stefan Resnick,https://www.linkedin.com/in/stefanresnick/
B,James F. Woods,new york,Woods Lonergan: An Elite Commercial Litigation Firm,info@woodslaw.com,info@woodslaw.com;nancy.byrne@woodslaw.com,+1 332-378-5080,https://www.woodslaw.com,"60 E 42nd St #1410, New York, NY 10165, United States",https://www.google.com/maps/place/Woods+Lonergan:+An+Elite+Commercial+Litigation+Firm/data=!4m7!3m6!1s0x89c25900fde72093:0x9a2a0f3fc380dbd1!8m2!3d40.7521673!4d-73.9787184!16s%2Fg%2F1vm7ccjr!19sChIJkyDn_QBZwokR0duAwz8PKpo,https://www.facebook.com/woodslonerganpllc,,https://www.linkedin.com/company/woods-lonergan-llp,,,,James F. Woods,Managing Partner / Founder,https://www.linkedin.com/in/james-woods-esq/,James F. Woods;Lawrence R. Lonergan,James F. Woods,https://www.linkedin.com/in/james-woods-esq/
B,Jacob Braude,new york,"BRAUDE INJURY LAWYERS BROOKLYN | PERSONAL INJURY LAWYERS BROOKLYN, NY",,,+1 718-871-4311,https://findinjurylaw.com,"4410, 3904 15th Ave, Brooklyn, NY 11218, United States","https://www.google.com/maps/place/BRAUDE+INJURY+LAWYERS+BROOKLYN+%7C+PERSONAL+INJURY+LAWYERS+BROOKLYN,+NY/data=!4m7!3m6!1s0x89c25b2a9a710e2d:0x85b5eb762222654c!8m2!3d40.637965!4d-73.9822591!16s%2Fg%2F1tflh46c!19sChIJLQ5xmipbwokRTGUiInbrtYU",,,,,,,Jacob Braude,Founder & CEO / Principal Attorney,https://www.linkedin.com/in/jacob-braude-esq-638018154/,Jacob Braude,Jacob Braude,https://www.linkedin.com/in/jacob-braude-esq-638018154/
B,Orin Kurtz,new york,Orin Kurtz - Employment Attorney,orin@orinkurtz.com,orin@orinkurtz.com,+1 917-627-2840,https://www.orinkurtz.com,,https://www.google.com/maps/place/Orin+Kurtz+-+Employment+Attorney/data=!4m7!3m6!1s0xadc1684a4637913f:0xe7ca4dffa7589003!8m2!3d42.7462215!4d-75.7700406!16s%2Fg%2F11x96_gmd2!19sChIJP5E3Rkpowa0RA5BYp_9Nyuc,,,,,,,Orin Kurtz,Founder / Employment Attorney,https://www.linkedin.com/in/orin-kurtz-93a7336,Orin Kurtz,Orin Kurtz,https://www.linkedin.com/in/orin-kurtz-93a7336
B,Kamilla Mishiyeva,new york,Mishiyeva Law Bankruptcy Law Firm,KAMILLA@MISHIYEVALAW.COM,KAMILLA@MISHIYEVALAW.COM;kamilla@mishiyevalaw.com,+1 646-736-6328,http://kmbankruptcylawyerny.com,"80 Wall St, New York, NY 10005, United States",https://www.google.com/maps/place/Mishiyeva+Law+Bankruptcy+Law+Firm/data=!4m7!3m6!1s0x89c25a163e812f7b:0xb3e02103a6535897!8m2!3d40.7055735!4d-74.0076329!16s%2Fg%2F11b7cbsqsg!19sChIJey-BPhZawokRl1hTpgMh4LM,http://www.facebook.com/Mishiyeva-Law-Probate-Lawyer-NYC-1462396214056639/?ref=hl,,,,,,Kamilla Mishiyeva,"Founder / Attorney (Bankruptcy, Estate & Probate)",https://www.linkedin.com/in/kamilla-mishiyeva-17186066,Kamilla Mishiyeva;NYC Bankruptcy,Kamilla Mishiyeva,https://www.linkedin.com/in/kamilla-mishiyeva-17186066
B,Derek T. Smith,new york,"Derek Smith Law Group, PLLC",derek@dereksmithlaw.com,derek@dereksmithlaw.com,+1 800-807-2209,https://discriminationandsexualharassmentlawyers.com/new-york-city,"The Nelson Tower, 450 7th Ave 30th Floor, New York, NY 10123, United States","https://www.google.com/maps/place/Derek+Smith+Law+Group,+PLLC/data=!4m7!3m6!1s0x89c25a16c7d34709:0x8e699f9cf5dfa9e1!8m2!3d40.7513168!4d-73.9906115!16s%2Fg%2F1tg9jghx!19sChIJCUfTxxZawokR4anf9ZyfaY4",https://www.facebook.com/New.York.City.Employment.Lawyer,https://www.instagram.com/dereksmithlawgroup_/,https://www.linkedin.com/company/derek-smith-law-group-pllc?trk=extra_biz_viewers_viewed,,,https://www.youtube.com/@dereksmithlawgrouppllc,Derek T. Smith,Founder / Principal,https://www.linkedin.com/in/derek-t-smith-esq-48688017/,Derek T. Smith;Zack Holzberg;Caroline H. Miller,Derek T. Smith,https://www.linkedin.com/in/derek-t-smith-esq-48688017/
B,Emma C. Robison,new york,Robison Lemon Law Group LLC,emma@lemonlawcar.com,emma@lemonlawcar.com,+1 833-422-7529,https://lemonlawcar.com/new-york,"276 5th Ave Ste 704-767, New York, NY 10001, United States",https://www.google.com/maps/place/Robison+Lemon+Law+Group+LLC/data=!4m7!3m6!1s0x89c2596091e1da8f:0xff4961de0b62fe18!8m2!3d40.745964!4d-73.986906!16s%2Fg%2F11gmbj3st1!19sChIJj9rhkWBZwokRGP5iC95hSf8,https://www.facebook.com/RobisonLemonLaw/,https://www.instagram.com/robisonlemonlaw/,https://www.linkedin.com/company/robison-lemon-law/,,,https://www.youtube.com/channel/UCGRHC5DixE2bIWqGE31mmsw,Emma C. Robison,Founder / Managing Partner,https://www.linkedin.com/in/emma-chiampou-robison-98013717/,Emma Robison;Emma C. Robison;Stephen Hegedus;Courtney Sofia,Emma C. Robison,https://www.linkedin.com/in/emma-chiampou-robison-98013717/
B,Lee Friedland,new york,Friedland Law,myattorney@friedlandlaw.com,myattorney@friedlandlaw.com,+1 800-210-4878,https://yourfightourbattle.com,"50 Broad St #1502, New York, NY 10004, United States",https://www.google.com/maps/place/Friedland+Law/data=!4m7!3m6!1s0x89c25bccb415a81b:0x28de6cdaeb1bfbb9!8m2!3d40.7056253!4d-74.0116234!16s%2Fg%2F11vkjbjn7f!19sChIJG6gVtMxbwokRufsb69ps3ig,https://www.facebook.com/p/Friedland-Associates-100054487149201/,https://www.instagram.com/friedlandlaw/?hl=en,https://www.linkedin.com/company/friedland-associates-pa,,,,Lee Friedland,Founder / Managing Partner,https://www.linkedin.com/in/lee-friedland-83584a40/,Lee Friedland;Mirelly Friedland,Lee Friedland,https://www.linkedin.com/in/lee-friedland-83584a40/
B,David Kirsch,new york,"David J Kirsch, P.C.",davidkirschlaw@gmail.com,davidkirschlaw@gmail.com;david@davidkirschdefense.com,+1 516-805-6475,https://davidkirschdefense.com,"180 E 162nd St Ste 1cd, Bronx, NY 10451, United States","https://www.google.com/maps/place/David+J+Kirsch,+P.C./data=!4m7!3m6!1s0x89e829d54b130e43:0x19c9c23c6f7bb1e6!8m2!3d40.8272406!4d-73.9213776!16s%2Fg%2F11wbdspvp7!19sChIJQw4TS9Up6IkR5rF7bzzCyRk",https://www.facebook.com/DavidKirschLaw,https://www.instagram.com/davidkirschlaw/,,,,,David Kirsch,Founding Attorney,,David Kirsch;Get Free,David Kirsch,davidkirschlaw@gmail.com
B,Vlad Portnoy,new york,"Law Offices of Vlad Portnoy, P.C.",devteam@robertgerov.com,devteam@robertgerov.com,+1 516-518-8586,https://nywillsandestates.com,"450 7th Ave #1500, New York, NY 10123, United States","https://www.google.com/maps/place/Law+Offices+of+Vlad+Portnoy,+P.C./data=!4m7!3m6!1s0x89c259009684199d:0x4a78eda26fd8492d!8m2!3d40.7514408!4d-73.990675!16s%2Fg%2F125_zj7vd!19sChIJnRmElgBZwokRLUnYb6LteEo",https://www.facebook.com/NYWillsandEstates,https://www.instagram.com/nywillsandestates/,https://www.linkedin.com/company/nywillsandestates/,,https://www.tiktok.com/tag/newyorktrusts,https://www.youtube.com/@nywillsandestates1/featured;https://www.youtube.com/watch?v=57nuIrPbmks,Vlad Portnoy,Founder / Managing Attorney (Estate Planning & Elder Law),https://www.linkedin.com/in/nywillsandestates/,Vlad Portnoy,Vlad Portnoy,https://www.linkedin.com/in/nywillsandestates/
B,Natalia A. Sishodia,new york,Sishodia PLLC | Real Estate Attorney and Estate Planning Lawyer,natalia@sishodialaw.com,natalia@sishodialaw.com;ad5tiadt22f6aqfrpl61ue8nik@group.calendar.google.com;info@sishodialaw.com,+1 833-616-4646,https://sishodia.com,"600 3rd Ave 2nd floor, New York, NY 10016, United States",https://www.google.com/maps/place/Sishodia+PLLC+%7C+Real+Estate+Attorney+and+Estate+Planning+Lawyer/data=!4m7!3m6!1s0x89c259c6a38e2729:0xacc931b9c25bc204!8m2!3d40.7493063!4d-73.9759128!16s%2Fg%2F11n12j92s0!19sChIJKSeOo8ZZwokRBMJbwrkxyaw,https://www.facebook.com/1031attorney,https://www.instagram.com/sishodia_pllc/,https://www.linkedin.com/company/sishodia-pllc,,,,Natalia A. Sishodia,Founder / Managing Attorney (Real Estate & Estate Planning),https://www.linkedin.com/in/natalia-s-132736110/,Natalia Aleksandrovna Sishodia;Natalia A. Sishodia,Natalia A. Sishodia,https://www.linkedin.com/in/natalia-s-132736110/
B,Subhan Tariq,new york,"Credit Report Lawyers & Credit Card Debt Collection Defense & Identity Theft Recovery FCRA FDCPA EFTA FCBA - Tariq Law, PC.",intake@tariqlaw.com,intake@tariqlaw.com;info@tariqlaw.com;subhan@tariqlaw.com,+1 866-885-8529,http://www.tariqlaw.com,"99 Park Ave Ste 1530, New York, NY 10016, United States","https://www.google.com/maps/place/Credit+Report+Lawyers+%26+Credit+Card+Debt+Collection+Defense+%26+Identity+Theft+Recovery+FCRA+FDCPA+EFTA+FCBA+-+Tariq+Law,+PC./data=!4m7!3m6!1s0x89c26118aade51d3:0x897183333814ca29!8m2!3d40.7501698!4d-73.9786884!16s%2Fg%2F11clsrnv74!19sChIJ01HeqhhhwokRKcoUODODcYk",https://www.facebook.com/TariqLawPC/,https://www.instagram.com/creditreportlawyers/;https://www.instagram.com/tariqlawpc/,https://www.linkedin.com/company/tariqlawfirm/,,,https://www.youtube.com/@TariqLawPC;https://www.youtube.com/c/TariqLawPC,Subhan Tariq,Founder / Consumer Rights Attorney,https://www.linkedin.com/in/subhantariq/,Subhan Tariq,Subhan Tariq,https://www.linkedin.com/in/subhantariq/
B,Brian J. O'Connor,new york,O'Connor Injury Law,,,+1 866-945-4749,https://www.oconnorlawfirm.net,"651 Willowbrook Rd Ste 104, Staten Island, NY 10314, United States",https://www.google.com/maps/place/O%27Connor+Injury+Law/data=!4m7!3m6!1s0x89c24bb80ef7c5e1:0x4daf12db2f0dc4de!8m2!3d40.6089717!4d-74.1468882!16s%2Fg%2F1tf3295t!19sChIJ4cX3DrhLwokR3sQNL9sSr00,https://www.facebook.com/OConnorInjuryLaw/,https://www.instagram.com/oconnorinjurylaw/,https://www.linkedin.com/company/oconnor-injury-law,,,https://www.youtube.com/channel/UC0i2K3YVLwr1AV63aLof2vA;https://www.youtube.com/channel/UC0i2K3YVLwr1AV63aLof2vA?sub_confirmation=1,Brian J. O'Connor,Founder / Owner / Lead Attorney,https://www.linkedin.com/in/brian-j-o-connor-a8b22b15/,Brian J. O'Connor,Brian J. O'Connor,https://www.linkedin.com/in/brian-j-o-connor-a8b22b15/
B,Laura Rosenberg,new york,Rosenberg and Rodriguez Personal Injury Lawyers – Bronx Injury and Accident Lawyers,laura@rosenbergfirm.com,laura@rosenbergfirm.com,+1 516-309-4885,https://rosenbergfirm.com,"1500 Astor Ave 2ND FLOOR, Bronx, NY 10469, United States",https://www.google.com/maps/place/Rosenberg+and+Rodriguez+Personal+Injury+Lawyers+%E2%80%93+Bronx+Injury+and+Accident+Lawyers/data=!4m7!3m6!1s0x89c28b30b5756a69:0x1fd7b7a340ebaa02!8m2!3d40.8596627!4d-73.8424669!16s%2Fg%2F11q7c_dx_p!19sChIJaWp1tTCLwokRAqrrQKO31x8,https://www.facebook.com/RosenbergandRodriguez/,https://www.instagram.com/rosenbergandrodriguez/,https://www.linkedin.com/in/laura-rosenberg-69605396/,,,https://www.youtube.com/user/RosenbergnRodriguez,Laura Rosenberg,Founding Partner,https://www.linkedin.com/in/laura-rosenberg-69605396/,Laura Rosenberg;Ivan J. Rodriguez;Robin R. Halstrom,Laura Rosenberg,https://www.linkedin.com/in/laura-rosenberg-69605396/
B,Ralph J. Andrews,new york,Andrews & Leung,closing@lawyer.com,closing@lawyer.com,+1 888-202-2285,http://www.alclosings.com,"1855 Victory Blvd, Staten Island, NY 10314, United States",https://www.google.com/maps/place/Andrews+%26+Leung/data=!4m7!3m6!1s0x89c24e81b9d2fa61:0xeb169f55836574ce!8m2!3d40.613142!4d-74.12536!16s%2Fg%2F11bvt56w__!19sChIJYfrSuYFOwokRznRlg1WfFus,https://www.facebook.com/RJAlawyer/;https://www.facebook.com/stephen.leung.5,https://www.instagram.com/alclosings/?hl=en,https://www.linkedin.com/in/ralph-j-andrews-13304844/,,,,Ralph J. Andrews,Partner / Attorney,https://www.linkedin.com/in/ralph-j-andrews-13304844/,Reasons You;Ralph J. Andrews;Stephen S. Leung,Ralph J. Andrews,https://www.linkedin.com/in/ralph-j-andrews-13304844/
B,Alberto A. Ebanks,new york,New York City Criminal Defense Attorney at Law Alberto Ebanks,alberto@ebankslawfirm.com,alberto@ebankslawfirm.com,+1 518-765-7560,https://www.ebankslawfirm.com,"20 Vesey St #500, New York, NY 10007, United States",https://www.google.com/maps/place/New+York+City+Criminal+Defense+Attorney+at+Law+Alberto+Ebanks/data=!4m7!3m6!1s0x89c25a1900381b53:0x4c3761c93ee7430!8m2!3d40.7120417!4d-74.0095194!16s%2Fg%2F1th5dh0_!19sChIJUxs4ABlawokRMHTukxx2wwQ,https://facebook.com/The-Ebanks-Law-Firm-PLLC-100154564931332,https://instagram.com/ebankslawfirm,https://linkedin.com/in/ebankslawfirm,,https://www.tiktok.com/@ebanks.law.firm,https://youtube.com/channel/UCfjimd0AYKs48KiRB9FiXIg,Alberto A. Ebanks,Founder / Criminal Defense Attorney,https://linkedin.com/in/ebankslawfirm,Alberto A. Ebanks,Alberto A. Ebanks,https://linkedin.com/in/ebankslawfirm
B,Joseph Z. Amsel,new york,"Law Offices of Joseph Z. Amsel, PLLC",2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;jzamsel@amsellaw.com,+1 888-558-7425,http://www.amsellaw.com,"118-21 Queens Blvd #606, Forest Hills, NY 11375, United States","https://www.google.com/maps/place/Law+Offices+of+Joseph+Z.+Amsel,+PLLC/data=!4m7!3m6!1s0x89c2593f8d01347f:0x2a9b364f4afbffb1!8m2!3d40.7151033!4d-73.831504!16s%2Fg%2F11kws_hr_n!19sChIJfzQBjT9ZwokRsf_7Sk82myo",https://www.facebook.com/AmselLaw,https://www.instagram.com/nylawguru/,https://www.linkedin.com/in/joseph-z-amsel-b7b4323a/,,,,Joseph Z. Amsel,Founding Attorney / Owner,https://www.linkedin.com/in/joseph-z-amsel-b7b4323a/,Joseph Z. Amsel,Joseph Z. Amsel,https://www.linkedin.com/in/joseph-z-amsel-b7b4323a/
B,Stephen Bilkis,new york,"Stephen Bilkis & Associates, PLLC",,,+1 718-767-1700,https://criminaldefense.1800nynylaw.com,"80-02 Kew Gardens Rd #600, Kew Gardens, NY 11415, United States","https://www.google.com/maps/place/Stephen+Bilkis+%26+Associates,+PLLC/data=!4m7!3m6!1s0x89c260bd9c0e5b85:0x8b077455c4ab43d7!8m2!3d40.7136461!4d-73.8312349!16s%2Fg%2F1hc371wnv!19sChIJhVsOnL1gwokR10OrxFV0B4s",https://www.facebook.com/New.York.Criminal.Lawyer,,https://www.linkedin.com/company/law-offices-of-stephen-bilkis-&-associates;https://www.linkedin.com/in/stephen-bilkis-0b533427,,,,Stephen Bilkis,Founding Attorney / Lead Counsel,,Stephen Bilkis;New York,Stephen Bilkis,https://www.linkedin.com/company/law-offices-of-stephen-bilkis-&-associates
B,Michael S. Lamonsoff,new york,"The Law Offices of Michael S. Lamonsoff, PLLC",,,+1 212-962-1020,https://www.msllegal.com,"32 Old Slip, New York, NY 10005, United States","https://www.google.com/maps/place/The+Law+Offices+of+Michael+S.+Lamonsoff,+PLLC/data=!4m7!3m6!1s0x89c25a17cf5696eb:0x27c28a1d9b84b09c!8m2!3d40.7037845!4d-74.0080471!16s%2Fg%2F1wn_7073!19sChIJ65ZWzxdawokRnLCEmx2Kwic",https://www.facebook.com/msllegal/,https://www.instagram.com/msllegal/,https://www.linkedin.com/company/law-offices-of-michael-s--lamonsoff/,,,https://www.youtube.com/user/msllegal,Michael S. Lamonsoff,Founder / Managing Attorney,https://www.linkedin.com/in/michael-lamonsoff-72036121,Michael S. Lamonsoff;Jerome Bivona;New York,Michael S. Lamonsoff,https://www.linkedin.com/in/michael-lamonsoff-72036121
B,Eric D. Subin,new york,Subin Law - Personal Injury Lawyer,,,+1 212-529-1954,https://www.subin.com,"150 Broadway Floor 16, New York, NY 10038, United States",https://www.google.com/maps/place/Subin+Law+-+Personal+Injury+Lawyer/data=!4m7!3m6!1s0x89c25a21e6309f49:0x9f93de2861dcce3c!8m2!3d40.7092447!4d-74.0101195!16s%2Fg%2F1tl1jtjf!19sChIJSZ8w5iFawokRPM7cYSjek58,https://www.facebook.com/subinllp,https://www.instagram.com/subin.llp/,https://www.linkedin.com/company/subinlaw/,,,,Eric D. Subin,Lead Trial Attorney / Principal,https://www.linkedin.com/in/eric-subin-016744185/,Eric D. Subin;Marc S. Subin,Eric D. Subin,https://www.linkedin.com/in/eric-subin-016744185/
B,Edgar N. Romano,new york,Pasternack Tilker Ziegler Walsh Stanton & Romano L.L.P.,,,+1 718-395-5056,https://www.workerslaw.com/brooklyn-ny-lawyers,"180 Livingston St Ste 2, Brooklyn, NY 11201, United States",https://www.google.com/maps/place/Pasternack+Tilker+Ziegler+Walsh+Stanton+%26+Romano+L.L.P./data=!4m7!3m6!1s0x89c25a4ea6c40963:0x1fc7c1027aafc894!8m2!3d40.689717!4d-73.9869212!16s%2Fg%2F1tyyy0r8!19sChIJYwnEpk5awokRlMivegLBxx8,https://www.facebook.com/workerscompensationattorneys/,https://www.instagram.com/workerslaw/,https://www.linkedin.com/company/2051234?trk=tyah,,,https://www.youtube.com/channel/UCWmcULGqu5FiQUU6sVIcleA,Edgar N. Romano,Managing Partner,https://www.linkedin.com/in/edgar-romano-5933136/,Edgar N. Romano;Catherine M. Stanton,Edgar N. Romano,https://www.linkedin.com/in/edgar-romano-5933136/
B,Robert Tsigler,new york,"Law Offices of Robert Tsigler, PLLC",,,+1 718-690-3834,https://www.tsiglerlaw.com,"299 Broadway #1400, New York, NY 10007, United States","https://www.google.com/maps/place/Law+Offices+of+Robert+Tsigler,+PLLC/data=!4m7!3m6!1s0x89c25a21dd503e69:0xcb17c1d090cd0c4e!8m2!3d40.715054!4d-74.00582!16s%2Fg%2F11bwh5bgk8!19sChIJaT5Q3SFawokRTgzNkNDBF8s",https://www.facebook.com/Tsiglerlaw/,https://www.instagram.com/tsiglerlaw/,https://www.linkedin.com/in/robert-tsigler-3813a53a/,https://www.yelp.com/biz/law-offices-of-robert-tsigler-new-york,,https://www.youtube.com/@TsiglerLaw,Robert Tsigler,Founding Attorney,https://www.linkedin.com/in/robert-tsigler-3813a53a/,Robert Tsigler;Michael Zigismund;Scott E. Migden;New York;Aila Logo;Nysba Logo,Robert Tsigler,https://www.linkedin.com/in/robert-tsigler-3813a53a/
